MABTree,239654,5100024920,1038.92,978,1831,4924,8767111,11203,666.205,624,1190,1466,9965676,9340,1067.51,1012,1727,4877,10517618,12016.7,720.087,680,1253,1528,10122075,9307.99,1187.62,1127,1987,5566,10494637,11746.9,770.854,723,1348,1634,7372592,9611.92,1149.85,1071,1952,5729,7865227,12185.5,794.393,753,1340,1610,7747556,9851.18,1170.78,1125,1788,2110,7894252,12165,810.66,764,1385,1664,7711024,9998.57,1211.57,1160,1890,5346,8837218,12659.1,818.65,767,1422,1712,8607436,10037,1243.54,1160,3984,5915,10422190,12396.6,823.241,774,1430,1722,8184925,9012.47,1202,1107,3995,5951,8450099,12039.8,826.204,780,1406,1678,7898660,9699.91,1168.77,1104,1841,5577,8751619,11762,846.46,800,1421,1686,9798011,10003.5,LinearSearch,12,7
MABTree,102281,5100024920,1026.47,977,1823,2717,10085592,11634.5,661.559,619,1183,1458,9799808,9241.11,1062.25,1015,1731,2784,10066328,11510.7,716.663,675,1246,1520,9817921,9495.67,1156.96,1109,1959,2955,10058013,12429,740.382,693,1316,1601,9819206,9645.21,1104.18,1044,1921,3060,10037861,11641.7,767.036,726,1311,1577,9861054,9637.98,1157.98,1113,1776,2093,10477490,12143.2,806.371,759,1381,1659,9787802,10182.3,1208,1163,1893,2866,10045542,12470.2,813.819,762,1417,1708,9796896,9924.6,1221.9,1158,2399,3150,10074508,12717.3,821.046,769,1425,1720,9842705,10220.7,1178.49,1105,2412,3204,10043656,12172.9,819.784,772,1400,1670,9763033,10193.2,1156.92,1100,1836,3071,10011616,12155.4,839.383,793,1412,1677,9820860,10261.3,LinearSearch,12,6
MABTree,126703,4887770224,869.31,819,1504,1928,9952219,10374.5,707.635,676,1176,1450,13258382,9406.91,945.051,895,1578,2031,9980460,10829,777.896,745,1283,1547,9751042,9044.24,1006.88,951,1670,2110,9947564,11480.4,821.72,785,1344,1599,9782253,9866.21,1020.07,962,1693,2136,9973683,11477.8,848.032,810,1381,1628,9961578,10379.6,1019.9,966,1660,2159,10069909,11628.5,847.156,810,1390,1631,9805669,10152.4,1070.78,1013,1725,2173,9955477,11755.7,912.102,873,1461,1700,9769750,10467.1,1102.86,1043,1787,2236,9946700,11270.9,923.732,885,1474,1713,9757659,10216.8,1108.52,1047,1792,2244,9955809,11832.8,936.683,895,1486,1723,9758275,10955.6,1113.16,1053,1779,2225,9937621,11990.8,939.369,897,1492,1731,9774815,10939.3,LinearSearch,10,7
FINEdex,1820011,8287953733,1133.91,1008,3296,4913,7152906,4937.26,858.028,863,1479,1727,7929364,3718.86,1130.08,1067,3185,4846,8044891,4512.86,929.54,933,1554,1802,7283735,3999.2,1140.85,1087,1932,4783,7696254,3991.84,978.328,968,1628,1937,7590818,4272.63,1172.47,1116,1918,4456,8328498,4836.86,1032.24,1006,1723,2054,7952613,4662.64,1203.52,1140,1972,4483,8950466,5787.91,1073.42,1034,1803,2119,8178041,5024.21,1234.22,1168,2035,4581,8989632,5793.42,1114.49,1065,1870,2168,9153132,5979.99,1262.24,1195,2083,4653,9537116,6173.61,1149.56,1100,1920,2204,9110003,5339.48,1291.18,1225,2128,4756,9340284,6904.17,1183.65,1139,1959,2234,8301405,6573.42,1317.41,1255,2167,4852,8611053,7227.03,1214.26,1181,1989,2257,8729672,7284.1,BinarySearch,64
FINEdex,1851567,8284465573,1071.19,1043,1646,1889,8974484,7080.7,863.237,872,1489,1733,8707507,6087.8,1105.78,1069,1680,1917,8897863,7383.55,932.628,938,1554,1797,8718608,5945.94,1118.46,1077,1728,2029,8916382,6664.18,978.51,970,1620,1926,8705693,6440.87,1140.54,1090,1794,2144,8894079,7024.58,1019.11,993,1698,2026,8677698,6585.18,1168.01,1109,1865,2224,8861440,7019.7,1058.99,1018,1776,2090,8687207,6830.25,1199.15,1133,1928,2284,9021178,7476.78,1093.36,1042,1837,2133,8720481,6328.09,1219.13,1153,1966,2321,8874267,7260.47,1122.02,1068,1876,2153,8673804,6803.06,1245.45,1183,2004,2365,8818571,7466.07,1153.98,1104,1914,2182,8649666,7135.65,1269.57,1213,2037,2405,8850281,7557.95,1181.86,1146,1943,2204,8662377,7310.64,BinarySearch,128
FINEdex,1642884,8287953733,1128.02,1095,1739,1991,8946704,7471.39,890.788,891,1551,1813,8644128,5990.52,1145.51,1105,1754,2002,8856442,7012.41,962.938,957,1616,1882,9125060,6776.65,1159.71,1115,1796,2100,8826420,6830.05,1007.33,990,1680,1989,8669255,6132.13,1184.43,1131,1864,2220,8854107,7535.41,1048.93,1018,1757,2087,8692125,6413.99,1212.26,1153,1934,2304,8891009,7538.82,1089.68,1047,1831,2153,8696737,6932.35,1240.08,1179,1992,2362,8847133,7087.62,1126.61,1079,1893,2200,8695421,6961.7,1268.45,1207,2040,2406,8852089,7377.46,1160.86,1114,1939,2234,8680079,7120.6,1294.61,1236,2080,2452,8837681,7450.47,1193.24,1154,1977,2264,8678742,7211.51,1318.97,1264,2113,2485,8866008,7595.36,1219.47,1192,2006,2287,8668638,6298.87,LinearAVX,64
Wormhole,5688381,6400000000,929.917,662,10972,20099,38363988,13735,480.989,455,971,1229,7228617,7794.03,1054.57,690,19588,25875,92981276,23779.2,529.438,498,1088,1312,7330036,7832.47,1073.71,700,19927,28449,7949384,11676.9,558.195,524,1137,1372,8853714,8243.88,1131.92,724,21900,29861,265343724,60487.4,601.508,566,1213,1454,6639690,7981.71,1138.67,740,22850,30027,8850091,11687.2,617.891,578,1240,1484,8791187,8694.53,1159.39,761,23454,30556,8806251,11952.7,634.431,592,1269,1512,7254885,8621.9,1186.85,789,24067,31154,9229702,12214.9,646.871,606,1290,1532,7348552,8079.17,1242.44,810,24711,32100,615111722,138046,682.251,644,1350,1581,9283151,8596.12,1221.25,833,24486,31143,9183906,12238.4,690.198,650,1363,1590,6832668,8690.91
ART,2784090,8273604976,535.73,451,2769,4473,9320908,7404.63,434.848,413,1020,1290,9619799,7074.92,572.882,490,2833,4549,10175228,8272.34,462.438,437,1074,1340,8612824,7486.76,582.721,497,2836,4538,9761361,8911.91,479.644,450,1107,1366,8932920,8042.73,588.108,503,2835,4533,9642799,9126.59,492.37,462,1130,1385,9572310,8183.53,597.005,512,2858,4552,9800016,9462.3,501.856,471,1146,1397,9622912,8337.37,604.881,521,2886,4597,10106963,9246.45,519.96,490,1170,1417,9972051,8445.78,614.596,531,2895,4605,10079175,9941.22,535.892,507,1190,1432,9910184,8787.85,623.035,540,2901,4616,10063889,9641.55,541.836,515,1198,1439,9572116,8954.77,627.086,546,2901,4605,9720550,9654.47,545.795,522,1206,1443,9455999,7946.1
XIndex,3355141,25198702048,1192.87,1129,2087,4709,2974488,3168.38,847.345,829,1620,2155,2509219,3279.65,1292.33,1191,2878,4577,1956288,1969.15,886.031,852,1730,2846,2706045,4375.83,1324.76,1211,3010,4581,3225231,3191.02,978.993,900,2337,5592,2860009,6445.08,1362.29,1248,3040,4803,3178467,4176.91,1055.74,963,2570,3750,5599349,7839.76,1418.14,1274,3120,4940,3971368,7697.77,1098.07,1007,2670,3923,4715958,7023.12,1519.08,1297,3224,4905,5121692,14923.1,1163.68,1033,2760,4054,7294199,12336.1,1635.26,1300,3572,5170,6483370,21820,1266.33,1046,3097,4356,9557479,22370,1881.76,1355,5197,6900,8381702,27206.4,3664.28,1157,6427,10146,12356631,111224,2346.24,1389,9169,12417,12204580,40276.5,4096.39,1200,11166,17240,14798660,125310,LinearSearch,16
XIndex,3056052,14028526672,1347.51,1259,3054,7581,99333879,22380.9,900.387,861,1870,2972,2830383,1902.78,1391,1308,3123,4874,3922696,2848.95,916.806,878,1738,2876,3095801,2270.15,1395.97,1307,3165,4890,3474396,3373.61,952.209,910,1882,3775,2653815,1775.53,1428.9,1343,3191,4899,3373925,2856.3,1008.26,961,2440,3840,2190778,1737.01,1471.4,1389,3107,4697,21081864,5740.99,1094.44,1030,2646,3847,3357651,2769.98,1521.37,1430,3302,4929,3121538,3332.06,1127.65,1060,2761,4064,3169204,2856.3,1541.82,1435,3322,4961,3099820,4672.86,1159.75,1082,2838,4244,3153104,3847.24,1574.11,1450,3406,5107,2912414,3925.73,1184.75,1090,2889,4295,3002830,4190.64,1583.19,1470,3430,5004,3090080,1351.45,1226.05,1137,2912,4287,4994122,5917.59,LinearSearch,32
XIndex,1999366,11321411768,1522.21,1429,4080,8410,2977652,1971.72,1013.13,960,2297,3767,3493643,2408.51,1540.77,1463,3427,5064,2800042,1441,1111.99,1054,2550,4209,2926291,1397.59,1794.98,1696,3837,5776,16982213,3989.57,1191.51,1115,2741,4301,3399464,2081.25,1597.58,1520,3328,5536,14853471,3719.29,1188.76,1142,2489,4107,2175036,1563.86,1662.66,1557,3592,5554,3489515,3681.66,1251.22,1199,2528,4437,3388428,1926.16,1704.94,1593,3545,5303,3096550,3511.26,1259.98,1204,2679,4505,2963372,1409.01,1730.69,1633,3535,5602,3083553,2912.51,1290.01,1213,2920,4330,3180828,3099.93,1691.96,1614,3366,4887,2979243,2260.02,1320.12,1240,3073,4465,2785648,1490.38,1777.9,1681,3613,5167,3075259,2544.4,1393.41,1291,3300,4788,3055691,3918.5,LinearSearch,64
