Index,Latency,Instructions,Cycles,Retiring,Bad_Speculation,Frontend_Bound,Core_Bound,L1_Bound,L2_Bound,L3_Bound,DRAM_Bound,Store_Bound
ALEX,440.443,1036.90189275,1349.33238406,0.20026103689637287,0.11049209114920297,0.16270102229386993,0.07503554594392128,0.0791242060512481,0.012278087979323626,0.06423789730523698,0.26786291952404634,0.02800719285677801
BTree,839.465,2348.41170022,2333.8770749,0.2658828267796028,0.14961039706157928,0.167097402422395,0.14431483870896256,0.03569953085021292,0.007007053754426413,0.028654376810949175,0.18334626725987666,0.01838730635199516
DynamicPGM,1534.27,5606.74670521,3962.31878714,0.35585804491865203,0.24076996256128058,0.2987056839728958,0.04141793065438173,0.008968199568748045,0.010269828784835722,0.01790563730019241,0.027631954494439875,-0.0015272422554262733
MABTree,766.648,1875.8790107,2102.71131944,0.23160036847080187,0.14281209443377055,0.18210598514962276,0.08859872773714494,0.04747251999043033,0.00011285163302982242,0.03365347996396034,0.2600073279239906,0.013636644697248852
