Index,Latency,Instructions,Cycles,Retiring,Bad_Speculation,Frontend_Bound,Core_Bound,L1_Bound,L2_Bound,L3_Bound,DRAM_Bound,Store_Bound
ALEX,529.967,1213.93091811,1591.47024309,0.19897927350465658,0.1056764420110518,0.14808916353962367,0.15735434995571534,0.06524712993508014,0.0076735944191434514,0.04647485413874835,0.24753478986322472,0.022970402632756164
BTree,936.575,2665.71708463,2550.46420669,0.2751041254070873,0.10992745911764852,0.1542219552843548,0.1313073529365066,0.040357853410251054,0.01661560797259141,0.028298668373545544,0.1990282009108208,0.04513877658719387
DynamicPGM,991.892,3818.97953598,2639.73282148,0.3675614325885304,0.23256770757735348,0.20671491085682175,0.06123967003865723,0.028711430305798195,0.0020399244552288674,0.025374185266333494,0.06594432902940726,0.009846409881869382
MABTree,859.797,2000.70473327,2328.01965241,0.21974715083121865,0.12994217097177638,0.15899416765829685,0.09720311114329376,0.05009240684141676,-0.0016736900218672932,0.031032946687570753,0.2992957325988827,0.015366003289411507
