Index,Latency,Instructions,Cycles,Retiring,Bad_Speculation,Frontend_Bound,Core_Bound,L1_Bound,L2_Bound,L3_Bound,DRAM_Bound,Store_Bound
ALEX,460.692,1080.81050421,1356.07639638,0.19966324447145478,0.12064155812650137,0.14212334067167226,0.031244700759095263,0.0856967800053397,0.010732597483835383,0.04422893036278528,0.308572506184936,0.05709634193437998
ART,579.932,1444.44657309,1644.19801817,0.20009947476314363,0.14828453575542952,0.1012783086198326,0.16062528117638555,0.079165301664263,0.0028274913765307355,0.029543475286913985,0.265069623267332,0.013106508090169075
BTree,667.436,2152.61281815,1860.08633845,0.30721617115758454,0.15136250667212087,0.20930456975909345,0.13652688414058534,0.023961049890121187,0.005143186890129199,0.029729603954830333,0.12982865400604687,0.006927373529488233
DynamicPGM,773.049,2788.05632223,2115.01505171,0.33643710391182086,0.17745230749244992,0.18553227466306696,0.1319829090334034,0.027531596552933746,0.0008401653552411328,0.026743790893344204,0.09726130399658814,0.016218548101151968
FINEdex,814.173,1437.91741654,2245.80706657,0.16522999434760946,0.11926145153208054,0.14482575605604048,0.16156543972235568,0.06707741536371745,0.01060753895241411,0.04822453000670252,0.24390962306005828,0.03929825095902148
LIPP,4861.49,48525.38874916,11876.85432255,0.8601600126766561,0.01565480295910166,0.06314270515533695,0.039131477141236506,0.0049708327937577,-7.541133729705994e-05,0.002987204923493118,0.01442895861039315,-0.00040058292267779416
MABTree,803.693,2600.88297057,2184.19625411,0.30031741633311465,0.1479746050091754,0.2462465748937644,0.054707968398342285,0.03234693354287678,0.0017610609086815057,0.0360557194134216,0.16723587635299653,0.013353845147627181
Wormhole,720.512,2014.65268373,1994.42569622,0.2504901338650523,0.08406282193114868,0.084125697881654,0.17365720472441804,0.06343107784987947,1.0553548662886165e-05,0.0747312802457182,0.24293206692906433,0.026559163024401942
XIndex,1344.8,3313.37046939,3956.29895879,0.21533288123655508,0.1122691797902086,0.12113668933633967,0.2937372705417376,0.04253658292950473,0.0025032628955791586,0.04973980646616974,0.15227400290039014,0.010470323903515207
