Index,Latency,Instructions,Cycles,Retiring,Bad_Speculation,Frontend_Bound,Core_Bound,L1_Bound,L2_Bound,L3_Bound,DRAM_Bound,Store_Bound
ALEX,366.2,1129.17068123,1128.13535757,0.264933319467116,0.09580822510923569,0.083407979442802,0.1530762579623823,0.033309524347854114,0.02221741143817664,0.019842790135133202,0.24218360021610355,0.08522089188119687
ART,716.347,1467.94012423,1977.53364128,0.1686160855070463,0.09086985386043342,0.06490441843334434,0.15572110524897168,0.07886953345820569,0.013891917844951363,0.025215681874292226,0.3898649789342945,0.01204642483846043
BTree,612.81,2085.88081788,1731.30445425,0.3218061835003664,0.14798289233439035,0.19696750161657128,0.14188573395970747,0.03279569996768224,0.008237711950649505,0.03619528933090615,0.10727543056840726,0.006853556771319337
DynamicPGM,2088.14,6634.54310231,5332.4706253,0.3123693661615542,0.2917580864860202,0.27798223660980487,0.048858730878848435,0.0058372767898200026,0.009145736539191814,0.026254409475669125,0.029153052814216863,-0.0013588957551253723
FINEdex,883.734,1416.13115478,2439.59220752,0.1457948771259595,0.08904914521516971,0.10435623151449504,0.1805619714319482,0.07008937609360077,0.0033699479565505127,0.03718096328775228,0.33257469029022657,0.037022797084297544
LIPP,847.284,2779.64653038,2300.77657374,0.2965720167015672,0.06949032593724994,0.04828492723700023,0.12773972352748345,0.057399011357725856,-0.01855197923847344,0.004478952231164974,0.39849138591559474,0.016095636330687224
MABTree,512.038,1661.83039122,1480.9447753,0.29346675847921533,0.13555613121893048,0.25629526611824277,0.051527746699677086,0.03273169054793427,0.013764367829434047,0.03561612319333633,0.169202605341569,0.011839310571660707
Wormhole,859.133,2187.70917605,2369.72818747,0.23974184344205185,0.06771820352338259,0.10123593346238453,0.14830543639528665,0.05079107812655821,0.007914229496860882,0.048576616090256486,0.3254140719867641,0.010302587476454707
XIndex,1004.58,3296.38404632,4061.10199409,0.2029696493625525,0.05311453241061381,0.178100741632336,0.05550071766755198,0.17201247881504272,0.038851438018129014,0.04835731512230381,0.2170257699342973,0.034067357037172764
