Index,Latency,Instructions,Cycles,Retiring,Bad_Speculation,Frontend_Bound,Core_Bound,L1_Bound,L2_Bound,L3_Bound,DRAM_Bound,Store_Bound
ALEX,1470.7,2691.86767204,3815.72374427,0.18420064518295648,0.0527422850538934,0.0480522889303433,0.1595944363444578,0.07837768173083696,0.01475708342268538,0.008538539693282271,0.3180531756656145,0.13568386397592985
ART,573.672,1243.03062671,1770.55824253,0.17430387273255368,0.0777801111622076,0.0856351229875525,0.1827133161885602,0.06157667996193449,0.005594097138121275,0.028018937058140497,0.3479404203058729,0.036437442465056986
BTree,1022.9,2902.89958221,2773.74565708,0.2774534891693036,0.1058755205970891,0.12068438970318279,0.12362820596166695,0.040127276802081224,0.016015441802803673,0.02833647124280612,0.23225416306835073,0.05562504165271576
DynamicPGM,463.183,2582.38619245,1341.31325303,0.4876136673591686,0.18893533531243872,0.12337288368015074,0.16973556904380863,0.01627735853998274,0.0012328708863605978,0.0007799240885469098,0.0036144518451361528,0.008437939244406787
FINEdex,1112.05,1498.90482581,3097.71790702,0.13132434686897207,0.07777005959488184,0.09202507791767281,0.1887470689009772,0.06444459947460615,0.0017542145917238644,0.039624628289001367,0.3718704924997662,0.032439511862398664
LIPP,838.871,1814.1887938,3393.80994366,0.13419174027814612,0.05677305874839142,0.04950498512895495,0.1351911929130575,0.06004671288332504,-0.001695826259803733,0.01572953410056642,0.5246563059011642,0.025602296306198005
MABTree,960.796,2235.65647346,2574.33951811,0.22786459230246428,0.11699048741506902,0.18114692241396885,0.08706546306558344,0.0490794297569673,0.005313159972279835,0.027526590959217896,0.2903651417452592,0.01464821236919024
Wormhole,1064.19,2545.8452835,4137.77407083,0.15573464376669938,0.07755846822215447,0.07859254798037767,0.12813377554930094,0.06376654391952602,0.009482174457850611,0.018784187354493668,0.4553715792452345,0.012576079504362677
XIndex,1354.69,4701.8309471,6980.67224846,0.1706584251242647,0.046461635306586355,0.11272559721642417,0.33880453051349324,0.08067992140974407,-0.002935834721225794,0.009444924238612946,0.22589306396805492,0.018267736944045283
