Index,Latency,Instructions,Cycles,Retiring,Bad_Speculation,Frontend_Bound,Core_Bound,L1_Bound,L2_Bound,L3_Bound,DRAM_Bound,Store_Bound
ALEX,293.307,888.40646693,946.05418323,0.24362811641493126,0.10078459439629774,0.33135933895359404,-0.047445959153167225,0.06631586199765178,0.021002190046367265,0.0818712276119431,0.19406750829105432,0.008417121441328116
BTree,703.817,2042.31840198,1949.20575709,0.2730453976240092,0.15159529851756112,0.19676023058474854,0.14320992737857102,0.026068511162280757,0.005606044959752878,0.02633331971898772,0.17053470357881362,0.00684656647527511
DynamicPGM,663.121,2901.12968873,1849.56180561,0.4036589434168519,0.10051771561939478,0.3349590276341237,0.03327875412728858,0.014700389551739058,0.010940108142420382,0.018699529102170258,0.07152971340937635,0.011715818996634911
MABTree,687.57,2129.58257838,1906.91535676,0.29236865521065714,0.12046691062478534,0.2644530011929572,0.039300559867214965,0.034124182435568,0.0021289688587940656,0.03569080472215609,0.20177531190714146,0.009691605180725519
