Index,Latency,Instructions,Cycles,Retiring,Bad_Speculation,Frontend_Bound,Core_Bound,L1_Bound,L2_Bound,L3_Bound,DRAM_Bound,Store_Bound
ALEX,674.402,1422.53807945,1871.4883161,0.2044197832627959,0.05905739386290979,0.051731005160287405,-0.021767672844343392,0.056399759631111455,0.030783806169626823,0.01912372312063801,0.3413924233479405,0.2588597782890335
ART,742.062,1548.10918626,2032.92876544,0.17240108090201217,0.09748171333031179,0.07643682860471157,0.16045974897767035,0.07711796728730341,0.001893068862698019,0.028200698552391892,0.3680044660296083,0.01800442745329262
BTree,786.286,2141.30285308,2139.09069157,0.2658037185208041,0.1395116805347954,0.1817147796499961,0.14078189039472505,0.026184523603201785,0.005805934088913624,0.025584976646505646,0.20645775132986083,0.008154745231197415
DynamicPGM,819.741,2662.35393042,2228.3706362,0.2999626948242326,0.13131502130250658,0.15184530408002614,0.1343576115791183,0.02708138527493209,-0.00038367520402986477,0.02016571023367147,0.2056891137209131,0.02996683418862987
FINEdex,949.745,1480.5519417,2562.31741184,0.15022518676706623,0.1099143585338465,0.17386198202217393,0.07437413491091345,0.0602720394531216,0.007282445389158333,0.030814171123147525,0.34790642005719713,0.04534926174337531
LIPP,684.332,2817.10878585,1856.7131439,0.3796999342110871,0.09184948035695532,0.05720359851537475,0.13614024566331137,0.047324463942854056,-0.01393568911041215,0.0032760418683619717,0.2776019738454435,0.0208399507070241
MABTree,786.988,2317.58543037,2147.39616394,0.282595948819304,0.1123301719399417,0.26094635938705363,0.038226287446801795,0.027172897529398173,0.008768209115593423,0.03168352954121724,0.2289551245481418,0.009321471672548189
Wormhole,848.51,2039.65859654,2302.40361372,0.23138272971003043,0.0652495335891269,0.0675489882129988,0.16060621477538753,0.057341693593054036,0.00045889800557629454,0.03671206947086064,0.357692384953174,0.023007487689791353
XIndex,1611.62,3661.95651947,4400.66489252,0.22384323439951928,0.0464801158031006,0.21657411295650295,0.027204582977797487,0.059096273298633886,0.017097985339015406,0.017454869286811985,0.3673151524885819,0.02493367345003646
