Index,Latency,Instructions,Cycles,Retiring,Bad_Speculation,Frontend_Bound,Core_Bound,L1_Bound,L2_Bound,L3_Bound,DRAM_Bound,Store_Bound
ALEX,301.952,941.3354978,963.99138181,0.25205596096879107,0.0903805466954938,0.4030709949775438,-0.033092100778014444,0.02583520109622593,0.022074682280687295,0.04718283918874679,0.2057423896596085,-0.013250514089082663
ART,693.996,1464.2575429,1919.34934294,0.1776706120075059,0.09464466022352451,0.07679895361813756,0.14721874435343588,0.07839054323775457,0.009437603837313279,0.02819554269610983,0.36882816299886223,0.01881517702735591
BTree,729.823,2239.72032999,2075.27467826,0.30128436962532334,0.09760413799281396,0.46712971984055474,0.013255446726502381,0.02205245507941903,-0.0035316358452174277,0.02030198856809531,0.09022609115766705,-0.00832257314515834
DynamicPGM,683.821,2441.44217178,1895.34060695,0.32488524945436364,0.14585731772009472,0.16500289402960497,0.1422964312881923,0.027556995881069125,-0.0007893277402937528,0.026481966361337417,0.14192833526648857,0.026780137739142753
FINEdex,803.623,1460.93653505,2213.31042726,0.17021301738981798,0.057070739040791546,0.047915589817732716,0.14328396168330937,0.06784560647411186,0.018897833193430285,0.06511200683562643,0.2832163639182084,0.1464448816469714
LIPP,687.389,2884.03715769,1855.64578194,0.384453280634004,0.09314605201745367,0.057221784164340185,0.13270246879246023,0.0481036030808879,-0.011890716582476741,0.004135899374851764,0.2722147310326674,0.01991289748581189
MABTree,703.49,2148.38847737,1943.38070902,0.2893418965620543,0.10651632961509079,0.24136644666536652,0.03545434616145166,0.030327777598542795,0.005794046112786373,0.03233300772268908,0.24739319188862732,0.011472957673390983
Wormhole,824.026,2074.71529692,2243.46777224,0.24043303023539228,0.06051194500087763,0.06456949339651463,0.16734286485146466,0.05683941870441883,0.0023545567748960695,0.0648888879108708,0.3229866134760297,0.020073189649535594
XIndex,1376.05,2627.7301724,3748.48722432,0.18327239995919492,0.07383470514173697,0.10513513553637018,0.2823549634674165,0.04931211019323056,-0.005341893069677173,0.020940806711973223,0.26897388040786746,0.021517891651887416
