DynamicPGM,16112267,3442551932,4.23999,BinarySearch,16
DynamicPGM,15347979,3421137432,4.60794,BinarySearch,32
DynamicPGM,14447637,3410461852,4.67089,BinarySearch,64
DynamicPGM,14117589,3405120312,4.74567,BinarySearch,128
DynamicPGM,13597532,3402394032,4.69066,BinarySearch,256
DynamicPGM,12839907,3401007032,5.05732,BinarySearch,512
DynamicPGM,11895858,3400369572,4.93481,BinarySearch,1024
DynamicPGM,16190266,3442551932,3.85369,ExponentialSearch,16
DynamicPGM,15271515,3421137432,4.61906,ExponentialSearch,32
DynamicPGM,14647049,3410461852,4.63662,ExponentialSearch,64
DynamicPGM,14088353,3405120312,4.74503,ExponentialSearch,128
DynamicPGM,13593643,3402394032,4.7235,ExponentialSearch,256
DynamicPGM,12802665,3401007032,5.05076,ExponentialSearch,512
DynamicPGM,11948564,3400369572,4.93851,ExponentialSearch,1024
DynamicPGM,16202972,3442551932,4.23261,LinearSearch,16
DynamicPGM,15390992,3421137432,4.58255,LinearSearch,32
DynamicPGM,14477819,3410461852,4.58011,LinearSearch,64
DynamicPGM,14068384,3405120312,4.75527,LinearSearch,128
DynamicPGM,13514520,3402394032,4.70084,LinearSearch,256
DynamicPGM,12868724,3401007032,5.00489,LinearSearch,512
DynamicPGM,11932973,3400369572,4.95016,LinearSearch,1024
DynamicPGM,16183593,3442551932,4.24097,InterpolationSearch,16
DynamicPGM,15342070,3421137432,4.62242,InterpolationSearch,32
DynamicPGM,14516701,3410461852,4.58454,InterpolationSearch,64
DynamicPGM,14152196,3405120312,4.7698,InterpolationSearch,128
DynamicPGM,13513925,3402394032,4.73607,InterpolationSearch,256
DynamicPGM,12844131,3401007032,4.98803,InterpolationSearch,512
DynamicPGM,11894241,3400369572,4.96495,InterpolationSearch,1024
BTree,4583673,4261966872,1.2566,BinarySearch,6
BTree,2724654,3722738616,1.45789,BinarySearch,8
BTree,1884739,3333993024,1.6144,BinarySearch,10
BTree,1699434,3237908104,1.53181,BinarySearch,12
BTree,1741063,3214309240,1.2051,BinarySearch,14
BTree,2115158,3208571848,0.559241,BinarySearch,16
BTree,2152996,3207363304,0.177757,BinarySearch,18
BTree,4565501,4261966872,1.19467,ExponentialSearch,6
BTree,2713323,3722738616,1.37628,ExponentialSearch,8
BTree,1904554,3333993024,1.47441,ExponentialSearch,10
BTree,1703573,3237908104,1.42239,ExponentialSearch,12
BTree,1744650,3214309240,1.06851,ExponentialSearch,14
BTree,2119758,3208571848,0.531374,ExponentialSearch,16
BTree,2143829,3207363304,0.174594,ExponentialSearch,18
BTree,4598430,4261966872,1.86839,LinearSearch,6
BTree,2735515,3722738616,2.00343,LinearSearch,8
BTree,1882296,3333993024,1.46783,LinearSearch,10
BTree,1700308,3237908104,0.731238,LinearSearch,12
BTree,1741077,3214309240,0.232488,LinearSearch,14
BTree,2114384,3208571848,0.0918175,LinearSearch,16
BTree,2139659,3207363304,0.0200517,LinearSearch,18
BTree,4555132,4261966872,0.973282,LinearAVX,6
BTree,2720867,3722738616,1.1381,LinearAVX,8
BTree,1889739,3333993024,1.64373,LinearAVX,10
BTree,1701032,3237908104,1.36358,LinearAVX,12
BTree,1744839,3214309240,0.648655,LinearAVX,14
BTree,2119388,3208571848,0.250882,LinearAVX,16
BTree,2138705,3207363304,0.0600241,LinearAVX,18
BTree,4549754,4261966872,1.36005,InterpolationSearch,6
BTree,2714819,3722738616,1.47958,InterpolationSearch,8
BTree,1878262,3333993024,1.51269,InterpolationSearch,10
BTree,1691298,3237908104,1.33887,InterpolationSearch,12
BTree,1741019,3214309240,1.0061,InterpolationSearch,14
BTree,2120404,3208571848,0.485061,InterpolationSearch,16
BTree,2144740,3207363304,0.169931,InterpolationSearch,18
ALEX,105285630,4856698656,1.88382,BinarySearch,14
ALEX,100561834,4704202456,1.8782,BinarySearch,16
ALEX,124165219,4685198168,1.76262,BinarySearch,18
ALEX,118915950,4686327048,1.82619,BinarySearch,20
ALEX,147847109,4688895824,1.83624,BinarySearch,22
ALEX,148433636,4682016752,1.6783,BinarySearch,24
ALEX,174489007,4717593888,1.62479,BinarySearch,26
ALEX,105158113,4856698656,1.83104,ExponentialSearch,14
ALEX,100499022,4704202456,1.87611,ExponentialSearch,16
ALEX,124142523,4685198168,1.7538,ExponentialSearch,18
ALEX,118901924,4686327048,1.85293,ExponentialSearch,20
ALEX,147781734,4688895824,1.79207,ExponentialSearch,22
ALEX,148376761,4682016752,1.71361,ExponentialSearch,24
ALEX,174409327,4717593888,1.60588,ExponentialSearch,26
ALEX,105259193,4856698656,1.68693,LinearSearch,14
ALEX,100675558,4704202456,1.57236,LinearSearch,16
ALEX,124577823,4685198168,1.47072,LinearSearch,18
ALEX,119094167,4686327048,1.54408,LinearSearch,20
ALEX,147914940,4688895824,1.51643,LinearSearch,22
ALEX,149315441,4682016752,1.44066,LinearSearch,24
ALEX,174586551,4717593888,1.37248,LinearSearch,26
ALEX,105209614,4856698656,1.92507,LinearAVX,14
ALEX,100529629,4704202456,1.96021,LinearAVX,16
ALEX,124048608,4685198168,1.82907,LinearAVX,18
ALEX,118863116,4686327048,1.92613,LinearAVX,20
ALEX,147734561,4688895824,1.90571,LinearAVX,22
ALEX,148325731,4682016752,1.77243,LinearAVX,24
ALEX,174363985,4717593888,1.68567,LinearAVX,26
ALEX,105215713,4856698656,1.05077,InterpolationSearch,14
ALEX,100500690,4704202456,1.01933,InterpolationSearch,16
ALEX,124089307,4685198168,0.962112,InterpolationSearch,18
ALEX,118842894,4686327048,1.00973,InterpolationSearch,20
ALEX,147726977,4688895824,0.993886,InterpolationSearch,22
ALEX,148340240,4682016752,0.96101,InterpolationSearch,24
ALEX,174374967,4717593888,0.941108,InterpolationSearch,26
MABTree,2431938,3333993024,1.66247,BinarySearch,10,6
MABTree,2289490,3333993024,1.77968,BinarySearch,10,7
MABTree,2296546,3333993024,1.61867,BinarySearch,10,8
MABTree,2106178,3237908104,1.68652,BinarySearch,12,6
MABTree,2102868,3237908104,1.69901,BinarySearch,12,7
MABTree,2102248,3237908104,1.70597,BinarySearch,12,8
MABTree,2260064,3214309240,1.3221,BinarySearch,14,6
MABTree,2260899,3214309240,1.29628,BinarySearch,14,7
MABTree,2257603,3214309240,1.3149,BinarySearch,14,8
MABTree,2627352,3208571848,0.56191,BinarySearch,16,6
MABTree,2632889,3208571848,0.556156,BinarySearch,16,7
MABTree,2629811,3208571848,0.563835,BinarySearch,16,8
MABTree,2682241,3207363304,0.177869,BinarySearch,18,6
MABTree,2681456,3207363304,0.177518,BinarySearch,18,7
MABTree,2682422,3207363304,0.177375,BinarySearch,18,8
MABTree,2466058,3333993024,1.5007,ExponentialSearch,10,6
MABTree,2288251,3333993024,1.60773,ExponentialSearch,10,7
MABTree,2293416,3333993024,1.5532,ExponentialSearch,10,8
MABTree,2111686,3237908104,1.66406,ExponentialSearch,12,6
MABTree,2109081,3237908104,1.64653,ExponentialSearch,12,7
MABTree,2108258,3237908104,1.64587,ExponentialSearch,12,8
MABTree,2262435,3214309240,1.19853,ExponentialSearch,14,6
MABTree,2263815,3214309240,1.24999,ExponentialSearch,14,7
MABTree,2265655,3214309240,1.24551,ExponentialSearch,14,8
MABTree,2630390,3208571848,0.543116,ExponentialSearch,16,6
MABTree,2633868,3208571848,0.541943,ExponentialSearch,16,7
MABTree,2638152,3208571848,0.536362,ExponentialSearch,16,8
MABTree,2684671,3207363304,0.177033,ExponentialSearch,18,6
MABTree,2685224,3207363304,0.176395,ExponentialSearch,18,7
MABTree,2679916,3207363304,0.176532,ExponentialSearch,18,8
MABTree,2441887,3333993024,2.05115,LinearSearch,10,6
MABTree,2284868,3333993024,2.22967,LinearSearch,10,7
MABTree,2290584,3333993024,2.0238,LinearSearch,10,8
MABTree,2105300,3237908104,1.92873,LinearSearch,12,6
MABTree,2109287,3237908104,1.87018,LinearSearch,12,7
MABTree,2102726,3237908104,1.86118,LinearSearch,12,8
MABTree,2266103,3214309240,0.963388,LinearSearch,14,6
MABTree,2267563,3214309240,0.964855,LinearSearch,14,7
MABTree,2263641,3214309240,0.957306,LinearSearch,14,8
MABTree,2632372,3208571848,0.36443,LinearSearch,16,6
MABTree,2631662,3208571848,0.364563,LinearSearch,16,7
MABTree,2631627,3208571848,0.364426,LinearSearch,16,8
MABTree,2678182,3207363304,0.130505,LinearSearch,18,6
MABTree,2681480,3207363304,0.130662,LinearSearch,18,7
MABTree,2684917,3207363304,0.13083,LinearSearch,18,8
MABTree,2452188,3333993024,1.46266,LinearAVX,10,6
MABTree,2283083,3333993024,1.5793,LinearAVX,10,7
MABTree,2297790,3333993024,1.66734,LinearAVX,10,8
MABTree,2110870,3237908104,1.75515,LinearAVX,12,6
MABTree,2109956,3237908104,1.78523,LinearAVX,12,7
MABTree,2110644,3237908104,1.78278,LinearAVX,12,8
MABTree,2260103,3214309240,1.28344,LinearAVX,14,6
MABTree,2263086,3214309240,1.29238,LinearAVX,14,7
MABTree,2265761,3214309240,1.26382,LinearAVX,14,8
MABTree,2634454,3208571848,0.509693,LinearAVX,16,6
MABTree,2627039,3208571848,0.505276,LinearAVX,16,7
MABTree,2637456,3208571848,0.509215,LinearAVX,16,8
MABTree,2688109,3207363304,0.166576,LinearAVX,18,6
MABTree,2684811,3207363304,0.167178,LinearAVX,18,7
MABTree,2680234,3207363304,0.16666,LinearAVX,18,8
