FINEdex,116644,76172708,13.6968,BinarySearch,32
FINEdex,104113,76167762,20.3207,BinarySearch,64
FINEdex,100194,76137027,22.822,BinarySearch,128
FINEdex,233106,76227737,19.8905,BinarySearch,256
FINEdex,566588,76176079,21.0401,BinarySearch,512
FINEdex,117169,76179120,13.5358,ExponentialSearch,32
FINEdex,104133,76291850,19.6714,ExponentialSearch,64
FINEdex,100063,76105901,21.3379,ExponentialSearch,128
FINEdex,225718,76024521,18.9389,ExponentialSearch,256
FINEdex,557026,76127626,18.6655,ExponentialSearch,512
FINEdex,116809,76184816,9.84544,LinearSearch,32
FINEdex,104189,76333684,23.1361,LinearSearch,64
FINEdex,100531,76353881,20.0968,LinearSearch,128
FINEdex,225429,76315420,17.3133,LinearSearch,256
FINEdex,554594,76230004,13.8831,LinearSearch,512
FINEdex,108573,76409489,17.7749,LinearAVX,32
FINEdex,104213,76241877,20.347,LinearAVX,64
FINEdex,100379,76129512,21.3522,LinearAVX,128
FINEdex,221108,76338431,18.7675,LinearAVX,256
FINEdex,557880,76177319,17.8982,LinearAVX,512
FINEdex,100070,76278436,14.4392,InterpolationSearch,32
FINEdex,107538,76253396,21.0367,InterpolationSearch,64
FINEdex,100481,76138442,21.0692,InterpolationSearch,128
FINEdex,226111,76085835,21.1954,InterpolationSearch,256
FINEdex,554266,76234524,21.7713,InterpolationSearch,512
XIndex,393774,156708112,12.5535,BinarySearch,8
XIndex,85281,108434624,11.7066,BinarySearch,16
XIndex,97992,96036232,7.92817,BinarySearch,32
XIndex,57250,94269856,5.48452,BinarySearch,64
XIndex,114494,92047936,5.52089,BinarySearch,128
XIndex,83132,96447680,6.16193,BinarySearch,256
XIndex,95728,100836952,5.67612,BinarySearch,512
XIndex,185760,156748048,13.2494,ExponentialSearch,8
XIndex,85150,108507928,11.6477,ExponentialSearch,16
XIndex,80790,96056224,8.23724,ExponentialSearch,32
XIndex,48421,94329832,6.46701,ExponentialSearch,64
XIndex,106760,91656264,7.4906,ExponentialSearch,128
XIndex,80173,96258728,6.05184,ExponentialSearch,256
XIndex,97982,99415440,5.06146,ExponentialSearch,512
XIndex,227082,157008872,6.14543,LinearSearch,8
XIndex,85011,108481272,11.9738,LinearSearch,16
XIndex,91974,95982920,8.24979,LinearSearch,32
XIndex,57465,94309840,7.30623,LinearSearch,64
XIndex,126972,91598944,4.07682,LinearSearch,128
XIndex,80132,95470664,1.48042,LinearSearch,256
XIndex,91408,95729008,0.911642,LinearSearch,512
