FINEdex,113207,68204589,0.00600582,BinarySearch,32
FINEdex,101461,68140694,0.00512495,BinarySearch,64
FINEdex,91765,68061035,0.00533385,BinarySearch,128
FINEdex,117370,68997343,0.00523265,BinarySearch,256
FINEdex,454041,68166754,0.00618554,BinarySearch,512
FINEdex,112972,68492519,0.00507986,ExponentialSearch,32
FINEdex,101257,67929264,0.00559677,ExponentialSearch,64
FINEdex,92141,68219614,0.00629525,ExponentialSearch,128
FINEdex,117628,68052787,0.00433256,ExponentialSearch,256
FINEdex,451200,68217440,0.00604823,ExponentialSearch,512
FINEdex,163964,68369564,0.00650143,LinearSearch,32
FINEdex,101211,68377434,0.00601659,LinearSearch,64
FINEdex,91638,68500987,0.00541986,LinearSearch,128
FINEdex,117318,68176876,0.00733013,LinearSearch,256
FINEdex,450769,67979186,0.00708302,LinearSearch,512
FINEdex,106466,68134922,0.00452967,LinearAVX,32
FINEdex,101316,68243451,0.00379598,LinearAVX,64
FINEdex,91832,68251655,0.00355146,LinearAVX,128
FINEdex,117373,67889286,0.00436686,LinearAVX,256
FINEdex,450974,68322466,0.00390122,LinearAVX,512
FINEdex,105303,68312059,0.00658653,InterpolationSearch,32
FINEdex,101261,68141543,0.00557011,InterpolationSearch,64
FINEdex,92188,68229865,0.0058118,InterpolationSearch,128
FINEdex,117960,68798681,0.00661077,InterpolationSearch,256
FINEdex,450955,68058997,0.00733343,InterpolationSearch,512
XIndex,168779,162337000,4.35707,BinarySearch,8
XIndex,96695,108405840,5.88129,BinarySearch,16
XIndex,65134,95351376,5.33884,BinarySearch,32
XIndex,59025,94165288,5.3353,BinarySearch,64
XIndex,102247,93224016,5.29544,BinarySearch,128
XIndex,118152,93420728,5.05531,BinarySearch,256
XIndex,89382,92731440,5.26309,BinarySearch,512
XIndex,177371,161414200,4.38748,ExponentialSearch,8
XIndex,93160,108452488,6.20079,ExponentialSearch,16
XIndex,70787,95418016,5.22767,ExponentialSearch,32
XIndex,59394,94198608,5.62638,ExponentialSearch,64
XIndex,106417,92916216,5.95852,ExponentialSearch,128
XIndex,119479,92765168,5.06664,ExponentialSearch,256
XIndex,92386,92403072,5.78206,ExponentialSearch,512
XIndex,160456,162031640,5.17601,LinearSearch,8
XIndex,96471,108419168,6.27729,LinearSearch,16
XIndex,73594,95378032,5.4335,LinearSearch,32
XIndex,58487,94151960,5.38683,LinearSearch,64
XIndex,109562,92991848,1.41133,LinearSearch,128
XIndex,110672,93354256,5.4539,LinearSearch,256
XIndex,95038,92508952,5.25089,LinearSearch,512
