XIndex,46014676,55542275080,11.1548,BinarySearch,8
XIndex,22124207,26885196056,12.374,BinarySearch,16
XIndex,27569082,15893498784,13.5315,BinarySearch,32
XIndex,25310110,11700225592,15.5905,BinarySearch,64
XIndex,28899371,10217376424,14.5865,BinarySearch,128
XIndex,24266358,9765579384,14.2328,BinarySearch,256
XIndex,26789294,9641876160,14.4835,BinarySearch,512
XIndex,45278710,55542281936,17.6851,ExponentialSearch,8
XIndex,22058823,26885196056,18.659,ExponentialSearch,16
XIndex,20137189,15895411608,18.1157,ExponentialSearch,32
XIndex,20630330,11700314720,17.2451,ExponentialSearch,64
XIndex,26606192,10217472408,16.761,ExponentialSearch,128
XIndex,24235548,9765613280,16.4798,ExponentialSearch,256
XIndex,26734207,9641876160,15.7713,ExponentialSearch,512
XIndex,44914357,55542275080,0.581162,LinearSearch,8
XIndex,22050726,26885609216,1.53378,LinearSearch,16
XIndex,20186526,15883852392,3.78509,LinearSearch,32
XIndex,20642542,11698531776,8.0734,LinearSearch,64
XIndex,26466191,10217259872,11.8056,LinearSearch,128
XIndex,24241179,9765537864,8.69298,LinearSearch,256
XIndex,26951423,9641821696,5.98239,LinearSearch,512
FINEdex,18980972,6639665368,16.7259,BinarySearch,32
FINEdex,18457088,6612698368,21.587,BinarySearch,64
FINEdex,26084284,6603544168,6.70991,BinarySearch,128
FINEdex,24700632,6600971968,22.9696,BinarySearch,256
FINEdex,40899626,6600244048,20.9788,BinarySearch,512
FINEdex,19027794,6639665368,12.3937,ExponentialSearch,32
FINEdex,18405295,6612698368,22.0832,ExponentialSearch,64
FINEdex,28606395,6603544168,20.1606,ExponentialSearch,128
FINEdex,24390472,6600971968,21.7971,ExponentialSearch,256
FINEdex,40137710,6600244048,20.2706,ExponentialSearch,512
FINEdex,18952674,6639665368,22.0961,LinearSearch,32
FINEdex,18387920,6612698368,22.3294,LinearSearch,64
FINEdex,24525411,6603544168,20.1296,LinearSearch,128
FINEdex,24723525,6600971968,18.4227,LinearSearch,256
FINEdex,40493550,6600244048,13.7921,LinearSearch,512
FINEdex,18637151,6639665368,19.0253,LinearAVX,32
FINEdex,18096996,6612698368,24.1156,LinearAVX,64
FINEdex,24359409,6603544168,22.7833,LinearAVX,128
FINEdex,24269690,6600971968,17.7734,LinearAVX,256
FINEdex,39947254,6600244048,15.3171,LinearAVX,512
FINEdex,18962568,6639665368,12.7904,InterpolationSearch,32
FINEdex,18383537,6612698368,23.0738,InterpolationSearch,64
FINEdex,24517435,6603544168,24.6101,InterpolationSearch,128
FINEdex,24639252,6600971968,25.1779,InterpolationSearch,256
FINEdex,40581476,6600244048,21.8318,InterpolationSearch,512
