DynamicPGM,150493,34257600,3.62902,BinarySearch,16
DynamicPGM,73022,34127840,4.51649,BinarySearch,32
DynamicPGM,71484,34065180,4.37578,BinarySearch,64
DynamicPGM,69925,34033340,4.56635,BinarySearch,128
DynamicPGM,79070,34017300,4.59341,BinarySearch,256
DynamicPGM,67755,34009120,4.62735,BinarySearch,512
DynamicPGM,78125,34004840,4.76116,BinarySearch,1024
DynamicPGM,209697,34257600,3.60628,ExponentialSearch,16
DynamicPGM,73086,34127840,4.48951,ExponentialSearch,32
DynamicPGM,71174,34065180,4.60124,ExponentialSearch,64
DynamicPGM,69874,34033340,4.36004,ExponentialSearch,128
DynamicPGM,68667,34017300,4.66796,ExponentialSearch,256
DynamicPGM,68156,34009120,4.33824,ExponentialSearch,512
DynamicPGM,66581,34004840,4.68487,ExponentialSearch,1024
DynamicPGM,138102,34257600,3.95434,LinearSearch,16
DynamicPGM,72540,34127840,4.49444,LinearSearch,32
DynamicPGM,82371,34065180,4.57383,LinearSearch,64
DynamicPGM,69415,34033340,4.56038,LinearSearch,128
DynamicPGM,68349,34017300,4.58989,LinearSearch,256
DynamicPGM,68083,34009120,4.39908,LinearSearch,512
DynamicPGM,66239,34004840,4.78512,LinearSearch,1024
DynamicPGM,326945,34257600,3.11524,InterpolationSearch,16
DynamicPGM,72983,34127840,4.48463,InterpolationSearch,32
DynamicPGM,81931,34065180,4.59865,InterpolationSearch,64
DynamicPGM,70559,34033340,4.56855,InterpolationSearch,128
DynamicPGM,80416,34017300,4.6469,InterpolationSearch,256
DynamicPGM,68409,34009120,4.5606,InterpolationSearch,512
DynamicPGM,77974,34004840,4.69339,InterpolationSearch,1024
BTree,36412,52436136,1.41103,BinarySearch,6
BTree,15973,45644232,1.60821,BinarySearch,8
BTree,5009,40568632,1.79463,BinarySearch,10
BTree,4412,39452736,1.74806,BinarySearch,12
BTree,4003,38181384,1.22997,BinarySearch,14
BTree,6358,42417312,0.568144,BinarySearch,16
BTree,6392,42733376,0.174836,BinarySearch,18
BTree,69777,52436136,1.32032,ExponentialSearch,6
BTree,6758,45644232,1.51679,ExponentialSearch,8
BTree,5039,40568632,1.67487,ExponentialSearch,10
BTree,4443,39452736,1.5952,ExponentialSearch,12
BTree,4005,38181384,1.07808,ExponentialSearch,14
BTree,6351,42417312,0.539154,ExponentialSearch,16
BTree,6391,42733376,0.171741,ExponentialSearch,18
BTree,22619,52436136,2.18364,LinearSearch,6
BTree,15873,45644232,2.1057,LinearSearch,8
BTree,5429,40568632,1.74364,LinearSearch,10
BTree,4404,39452736,0.830419,LinearSearch,12
BTree,3993,38181384,0.2344,LinearSearch,14
BTree,6356,42417312,0.108862,LinearSearch,16
BTree,6381,42733376,0.0304022,LinearSearch,18
BTree,22376,52436136,1.14825,LinearAVX,6
BTree,15925,45644232,1.33481,LinearAVX,8
BTree,4976,40568632,1.86534,LinearAVX,10
BTree,4441,39452736,1.66457,LinearAVX,12
BTree,3979,38181384,0.602316,LinearAVX,14
BTree,6325,42417312,0.286796,LinearAVX,16
