FST,4971461,441672111,0.159995,16
FST,4648212,441672111,0.15793,32
FST,4187498,440653144,0.155436,64
FST,4204204,440653144,0.156239,128
FST,4226632,440653144,0.15506,256
FST,4229513,440653144,0.154855,512
FST,4239102,440653144,0.154655,1024
SIndex,63078452,3928282720,0.540255,BinarySearch,64,4
SIndex,65047860,3824374720,0.525714,BinarySearch,64,8
SIndex,64804078,3714712720,0.563185,BinarySearch,64,16
SIndex,62698760,3928282720,0.585728,BinarySearch,128,4
SIndex,64586338,3824374720,0.578358,BinarySearch,128,8
SIndex,64909234,3714712720,0.563543,BinarySearch,128,16
SIndex,64604583,3824374720,0.578927,BinarySearch,256,8
SIndex,64915570,3714712720,0.556885,BinarySearch,256,16
SIndex,71455225,3622186720,0.550946,BinarySearch,256,32
SIndex,64829335,3714712720,0.558931,BinarySearch,512,16
SIndex,71258437,3622186720,0.471913,BinarySearch,512,32
SIndex,64440627,3289294720,0.516123,BinarySearch,512,64
SIndex,64800380,3714712720,0.553432,BinarySearch,1024,16
SIndex,71241755,3622186720,0.542054,BinarySearch,1024,32
SIndex,63424922,3289294720,0.524581,BinarySearch,1024,64
SIndex,62854910,3928282720,0.542699,ExponentialSearch,64,4
SIndex,63398533,3824374720,0.533343,ExponentialSearch,64,8
SIndex,64863134,3714712720,0.511842,ExponentialSearch,64,16
SIndex,62528093,3928282720,0.538157,ExponentialSearch,128,4
SIndex,64240845,3824374720,0.535965,ExponentialSearch,128,8
SIndex,64704013,3714712720,0.511234,ExponentialSearch,128,16
SIndex,63738754,3824374720,0.536176,ExponentialSearch,256,8
SIndex,64815769,3714712720,0.505273,ExponentialSearch,256,16
SIndex,71174703,3622186720,0.485024,ExponentialSearch,256,32
SIndex,64835203,3714712720,0.514217,ExponentialSearch,512,16
SIndex,71044377,3622186720,0.479533,ExponentialSearch,512,32
SIndex,63197600,3289294720,0.448482,ExponentialSearch,512,64
SIndex,64810627,3714712720,0.463474,ExponentialSearch,1024,16
SIndex,71118734,3622186720,0.419074,ExponentialSearch,1024,32
SIndex,63228581,3289294720,0.458865,ExponentialSearch,1024,64
SIndex,62893669,3928282720,0.0885462,LinearSearch,64,4
SIndex,63536174,3824374720,0.0988856,LinearSearch,64,8
SIndex,64915167,3714712720,0.0711491,LinearSearch,64,16
SIndex,62731012,3928282720,0.0904471,LinearSearch,128,4
SIndex,63439824,3824374720,0.0955945,LinearSearch,128,8
SIndex,64812820,3714712720,0.0774287,LinearSearch,128,16
SIndex,63418448,3824374720,0.0994207,LinearSearch,256,8
SIndex,66045104,3714712720,0.0756644,LinearSearch,256,16
SIndex,71310570,3622186720,0.0434386,LinearSearch,256,32
SIndex,64922465,3714712720,0.0704351,LinearSearch,512,16
SIndex,70999489,3622186720,0.0424652,LinearSearch,512,32
SIndex,63333163,3289294720,0.0327251,LinearSearch,512,64
SIndex,64697955,3714712720,0.0711267,LinearSearch,1024,16
SIndex,74376858,3622186720,0.0431709,LinearSearch,1024,32
SIndex,63353395,3289294720,0.0316291,LinearSearch,1024,64
