ALEX,51505600,53403512,50612180,4096631360,1.55701,3.63858,1.32427,3.10661,1.46444,3.58159,LinearSearch,24
ALEX,53219007,53162889,51728933,4097301008,1.46915,3.52703,1.49754,3.57609,1.50856,3.5854,LinearSearch,22
ALEX,56793789,56833144,56827059,4101253600,1.473,3.39902,1.4715,3.40475,1.47064,3.40186,LinearSearch,20
BTree,1467765,1447853,1463069,4316590880,0.711648,1.01956,0.756132,1.08664,0.772899,1.08647,InterpolationSearch,12
BTree,1616865,1618357,1618460,4477057216,0.812001,0.983682,0.808387,0.981767,0.803838,0.979892,InterpolationSearch,10
BTree,2285590,1111925,1073362,5356313440,0.725183,0.967859,0.806298,1.00893,0.804414,0.979694,LinearSearch,8
DynamicPGM,5971083,5975496,5974592,3400022688,2.58998,0.203826,2.6058,0.207057,2.58931,0.20478,InterpolationSearch,512
DynamicPGM,6175543,6194390,6021795,3400072748,2.65399,0.212858,2.50794,0.205977,2.68632,0.213601,InterpolationSearch,256
DynamicPGM,6548792,6454061,6457896,3400265168,2.62971,0.216309,2.63275,0.21781,2.63453,0.217418,InterpolationSearch,128
FINEdex,12142242,12144692,12145891,18628812450,0.848961,1.1612,0.850131,1.17632,0.850776,1.15708,BinarySearch,64
FINEdex,13637314,13641853,13669825,18624018930,0.861678,1.16296,0.867801,1.13792,0.867186,1.14741,InterpolationSearch,128
FINEdex,14074081,12140831,12148241,18628812450,0.798822,1.11939,0.832487,1.12718,0.840765,1.16305,LinearAVX,64
LIPP,24819202,13282599,12304966,23616688416,1.94981,365.482,1.99134,366.143,2.02307,365.707
MABTree,1482566,1475135,1484121,4316590880,0.983168,1.43173,0.985044,1.43202,0.985678,1.42202,LinearSearch,12,6
MABTree,1539779,1499620,1496876,4316590880,0.968887,1.42455,0.969351,1.42019,0.968097,1.43254,LinearSearch,12,7
MABTree,1621901,1629782,1624311,4477057216,1.04669,1.3065,1.04297,1.30765,1.04281,1.30689,LinearSearch,10,7
Wormhole,40362706,36798895,36121612,6400000000,0.845874,1.36951,0.654779,1.13728,0.835007,1.29575
ART,15994294,17204608,17318552,8479307288,1.76048,2.27927,1.82218,2.472,1.83126,2.48128
XIndex,26253083,30104437,29503604,33135731352,0.102598,0.0400042,0.111592,0.0401676,0.111139,0.0399519,LinearSearch,8
XIndex,29014016,30384928,30193628,33252836896,0.55702,0.721502,0.57673,0.68387,0.570089,0.709048,ExponentialSearch,8
XIndex,24389532,22594458,22653891,19513704968,0.234864,0.109661,0.233188,0.109439,0.234253,0.109419,LinearSearch,16
