DynamicPGM,1222723,2281742351,2.01928,0.220837,LinearSearch,128
DynamicPGM,1138264,2281742351,2.0201,0.290615,BinarySearch,128
DynamicPGM,1181949,2281604151,2.03284,0.289664,InterpolationSearch,256
BTree,307275,5405956488,0.905135,1.23788,LinearSearch,8
BTree,204011,6262279752,0.880503,1.02488,LinearSearch,6
BTree,138202,5405956488,0.835577,1.01832,InterpolationSearch,8
ALEX,8824714,4288033808,1.75336,3.35597,LinearSearch,20
ALEX,8592675,4290880576,1.71329,3.13858,LinearSearch,22
ALEX,8603029,4288033808,1.5329,3.26152,LinearAVX,20
MABTree,230859,4815012128,1.03612,1.36985,LinearSearch,10,7
MABTree,114195,4815012128,0.96663,1.28824,LinearSearch,10,8
MABTree,106766,4815012128,0.891766,1.14315,BinarySearch,10,7
