DynamicPGM,1653674,3400267348,2.15478,0.155942,LinearSearch,128
DynamicPGM,1556623,3400023408,2.17097,0.190805,InterpolationSearch,512
DynamicPGM,1559500,3400023408,2.16316,0.0694061,LinearSearch,512
LIPP,6366426,20551192224,1.60178,369.694
BTree,572999,5422432328,0.892505,1.11034,LinearSearch,8
BTree,391127,6239205704,0.873866,0.931307,LinearSearch,6
BTree,264686,5422432328,0.817625,0.906109,InterpolationSearch,8
ALEX,13366949,4316943928,1.62576,3.57985,LinearSearch,22
ALEX,13527060,4319871976,1.59553,3.43089,LinearSearch,20
ALEX,12901083,4315128616,1.70128,3.75807,LinearSearch,24
MABTree,414534,4706784352,1.05994,1.29536,LinearSearch,10,7
MABTree,209398,4706784352,0.990576,1.23147,LinearSearch,10,8
MABTree,215255,4706784352,0.882677,1.04048,BinarySearch,10,7
ART,3493018,8479307288,1.8474,1.97257
XIndex,4621798,12180104328,0.65884,0.908747,ExponentialSearch,16
XIndex,3834178,10574017672,0.655527,0.931539,ExponentialSearch,32
XIndex,5190157,16422281632,0.68362,0.814877,ExponentialSearch,8
FINEdex,4072570,10705351961,0.964467,1.0311,InterpolationSearch,256
FINEdex,4327690,10705316681,0.951142,1.01681,InterpolationSearch,512
FINEdex,3101869,10706020481,0.948153,1.00708,InterpolationSearch,64
Wormhole,9277606,6400000000,0.846479,1.39169
