DynamicPGM,12953932,3400838012,2.4131,0.341235,BinarySearch,512
DynamicPGM,12929803,3400838012,2.40285,0.332261,ExponentialSearch,512
DynamicPGM,12953311,3400838012,2.41163,0.273792,InterpolationSearch,512
LIPP,31215814,33255391024,1.706,369.291
BTree,3371557,5556718272,0.731786,1.38989,LinearSearch,8
BTree,4145167,5678464744,0.734992,1.25267,LinearSearch,6
BTree,2064039,6208525984,0.677386,1.00459,LinearSearch,10
ALEX,145893549,4523940224,0.842595,1.80657,LinearSearch,14
ALEX,143682293,4523940224,0.815499,1.7291,LinearAVX,14
ALEX,143761635,4523940224,0.809065,1.71102,BinarySearch,14
MABTree,2294254,6208525984,0.711797,1.22755,LinearSearch,10,7
MABTree,1207131,6208525984,0.752481,1.19621,LinearSearch,10,8
MABTree,1202995,6208525984,0.690046,1.07159,LinearAVX,10,7
ART,19957554,8275709304,0.945699,2.66881
XIndex,18610438,12442348288,0.542243,0.893781,BinarySearch,256
XIndex,21407646,16173853584,0.626178,0.945492,ExponentialSearch,128
XIndex,14654778,12451617168,0.609787,0.866286,ExponentialSearch,256
FINEdex,23833237,9198663101,0.664268,1.35825,BinarySearch,512
FINEdex,22320752,9192367181,0.722903,1.35715,BinarySearch,1024
FINEdex,18470927,9247364981,0.639853,1.09657,InterpolationSearch,128
Wormhole,58864428,6400000000,0.892135,1.70638
