DynamicPGM,6514883,3400265528,2.55778,0.162368,LinearSearch,128
DynamicPGM,6057971,3400023168,2.58188,0.205864,InterpolationSearch,512
DynamicPGM,5990685,3400023168,2.64285,0.0719172,LinearSearch,512
LIPP,24673006,23616688416,1.96466,367.452
BTree,2290483,5356313440,0.849442,1.14366,LinearSearch,8
BTree,1548639,6377540032,0.828436,0.990477,LinearSearch,6
BTree,1043287,5356313440,0.788259,0.945373,InterpolationSearch,8
ALEX,53078291,4097301008,1.45815,3.47958,LinearSearch,22
ALEX,57990404,4101253600,1.46691,3.38121,LinearSearch,20
ALEX,51337960,4096631360,1.54896,3.61369,LinearSearch,24
MABTree,1645913,4477057216,1.03005,1.36248,LinearSearch,10,7
MABTree,782729,4477057216,0.985895,1.29367,LinearSearch,10,8
MABTree,776288,4477057216,0.853122,1.06052,BinarySearch,10,7
ART,12754349,8479307288,1.80692,2.07841
XIndex,20432953,19532101328,0.673077,0.837333,ExponentialSearch,16
XIndex,16219624,12815479104,0.629821,0.84172,ExponentialSearch,32
XIndex,22938052,33349969120,0.749238,0.684981,ExponentialSearch,8
FINEdex,16913183,18622713210,0.841411,1.15451,InterpolationSearch,256
FINEdex,18696356,18622363290,0.89595,1.17632,InterpolationSearch,512
FINEdex,12155201,18628812450,0.818577,1.09886,InterpolationSearch,64
Wormhole,40438308,6400000000,0.846352,1.41928
