ALEX,3634455,3625641,3625756,246783976,3.06697,3.06674,3.06974,ExponentialSearch,20
ALEX,3754957,3659759,3656326,247050128,3.07104,3.06156,3.05144,ExponentialSearch,18
ALEX,3777853,3704823,3697854,249927112,2.95843,2.95463,2.95568,ExponentialSearch,22
BTree,125104,58260,58256,312392680,1.88181,1.87592,1.86515,LinearSearch,6
BTree,41969,32219,32109,217337264,0.888741,0.88842,0.88837,BinarySearch,18
BTree,42174,41386,41573,268376024,1.92302,1.92345,1.91943,LinearSearch,8
DynamicPGM,372926,372110,371973,170703592,0.459155,0.458787,0.457478,BinarySearch,32
DynamicPGM,394568,386098,382118,171409592,0.460599,0.460774,0.458981,LinearSearch,16
DynamicPGM,428262,382809,385369,171409592,0.465167,0.465369,0.465703,BinarySearch,16
FINEdex,535027,539882,529148,965063688,1.33982,1.33816,1.33955,ExponentialSearch,128
FINEdex,546014,544410,548695,964471368,1.35186,1.35499,1.33378,BinarySearch,1024
FINEdex,560203,491071,493405,964553928,1.38185,1.37167,1.35761,BinarySearch,512
MABTree,59796,64490,60041,242503600,1.63083,1.63591,1.63568,LinearSearch,10,8
MABTree,63863,59857,59964,242503600,1.68931,1.68362,1.6827,LinearSearch,10,6
MABTree,79814,60528,60605,242503600,1.67466,1.67383,1.67445,LinearSearch,10,7
Wormhole,1377055,1244976,1241315,320000000,1.53055,1.52552,1.52981
LIPP,1015330,489346,489302,1379044944,1.06568,1.06118,1.06385
ART,678002,542628,530160,425657488,2.02105,2.01271,2.00985
XIndex,390394,356735,398276,500308504,0.901015,0.905343,0.903898,BinarySearch,512
XIndex,363979,383194,381782,514600896,0.933525,0.932275,0.931927,BinarySearch,256
XIndex,380142,381287,376814,514438912,0.8927,0.894007,0.89328,ExponentialSearch,256
