ALEX,15298408,15281883,15277815,479204632,1.18314,1.9956,1.19418,1.99436,1.1889,2.0014,LinearAVX,26
ALEX,15489526,15280696,15283016,479204632,1.21774,2.07796,1.22525,2.07863,1.23038,2.07358,LinearSearch,26
ALEX,15616303,14994262,15019132,479204632,1.1233,1.82474,1.18846,1.90614,1.19112,1.92398,ExponentialSearch,26
BTree,108077,108137,115967,477173496,0.87849,1.28945,0.877619,1.28759,0.877385,1.29037,InterpolationSearch,12
BTree,127866,126860,119668,485078016,1.02358,1.25092,1.02626,1.26595,1.02612,1.26672,InterpolationSearch,10
BTree,181640,77281,82793,536756776,1.19006,1.48219,1.19054,1.48299,1.19221,1.47881,LinearSearch,8
DynamicPGM,527771,482800,481423,340011496,3.10361,0.167457,2.85715,0.170573,3.17582,0.17043,LinearSearch,512
DynamicPGM,529651,483644,483719,340011496,3.1618,0.400115,3.16422,0.400106,3.16362,0.398154,BinarySearch,512
DynamicPGM,544269,517398,517406,340041056,3.11408,0.353117,3.12593,0.35404,3.11956,0.355308,ExponentialSearch,256
FINEdex,862278,863175,853642,1931986656,0.998907,1.29919,0.995057,1.289,0.998666,1.31098,LinearAVX,64
FINEdex,877454,870910,876852,1930577976,1.00645,1.28743,1.00144,1.30274,1.00322,1.30714,BinarySearch,128
FINEdex,952053,856709,855752,1931986656,0.957585,1.31233,1.00247,1.33606,1.00037,1.34385,BinarySearch,64
LIPP,1751926,870669,875913,2397803344,1.96185,368.625,2.04814,366.371,2.0915,367.834
MABTree,110344,110430,111097,477173496,1.11494,1.82229,1.11384,1.81271,1.11334,1.82172,LinearSearch,12,6
MABTree,121377,130791,121906,485078016,1.31448,1.70253,1.32529,1.70563,1.32137,1.70506,LinearSearch,10,7
MABTree,146718,110508,119860,477173496,1.10693,1.81966,1.10667,1.81817,1.10936,1.81053,LinearSearch,12,7
Wormhole,2792442,2518074,2518150,640000000,1.17094,2.21003,1.21706,2.19867,1.21777,2.22662
ART,1371807,1079441,1085325,869125392,2.14474,2.86019,2.13932,2.84713,2.23646,2.81204
XIndex,1796386,1423228,1304075,2221317976,0.811463,1.21687,0.879177,1.28361,0.890874,1.29537,LinearSearch,16
XIndex,930525,1103763,1099935,1507519232,0.819124,1.20818,0.826179,1.22576,0.810612,1.22431,LinearSearch,32
XIndex,1287042,1346857,1248317,1172322960,0.769775,1.16734,0.784548,1.17169,0.778419,1.17362,LinearSearch,64
