ALEX,130907736,130911680,130950100,4736469608,0.683169,1.27751,0.680341,1.26028,0.684683,1.27338,LinearAVX,26
ALEX,130965426,130988908,131012365,4736469608,0.669819,1.25808,0.66874,1.27574,0.668982,1.27053,ExponentialSearch,26
ALEX,134539186,135527561,130863840,4736469608,0.722496,1.34101,0.63421,1.18598,0.663071,1.24331,LinearSearch,26
BTree,1449610,1456101,1450547,4316537424,0.672228,0.885358,0.674271,0.889678,0.67538,0.889621,InterpolationSearch,12
BTree,1637007,1629165,1621794,4477222536,0.753308,0.881529,0.746716,0.876706,0.744044,0.877041,InterpolationSearch,10
BTree,2342963,1042348,1121039,5356700008,0.848095,1.02082,0.851648,1.01947,0.849906,1.01987,LinearSearch,8
DynamicPGM,8469133,8390899,8384343,3400653568,2.6545,0.187983,2.64017,0.187765,2.63753,0.189458,BinarySearch,512
DynamicPGM,8708549,8438526,8323559,3400653568,2.6409,0.0820408,2.51064,0.0817628,2.60209,0.0833496,LinearSearch,512
DynamicPGM,8961829,8929784,8928728,3401746528,2.59784,0.16674,2.57385,0.167903,2.57916,0.16846,ExponentialSearch,256
FINEdex,11391948,11366358,11364938,18674330930,0.647447,0.838628,0.652444,0.826903,0.651564,0.829781,LinearAVX,64
FINEdex,12366288,12372375,12368576,18648221730,0.682627,0.906116,0.690339,0.892074,0.530202,0.760168,BinarySearch,128
FINEdex,12489248,11429823,11444393,18674330930,0.670914,0.893584,0.68459,0.8969,0.694262,0.918969,BinarySearch,64
LIPP,20866127,11055223,10340175,22996804768,1.60145,367.821,1.62581,367.329,1.63341,367.176
MABTree,1492532,1492653,1493808,4316537424,0.90102,1.24,0.897808,1.2459,0.901422,1.24672,LinearSearch,12,6
MABTree,1547216,1496598,1494267,4316537424,0.880785,1.23401,0.880722,1.24256,0.882534,1.2416,LinearSearch,12,7
MABTree,1624350,1626239,1629383,4477222536,0.972386,1.16165,0.978007,1.16536,0.978409,1.1651,LinearSearch,10,7
Wormhole,40263882,36561514,36550895,6400000000,0.882435,1.45782,0.907041,1.44842,0.907231,1.45462
ART,17142308,17962684,18267832,8273604976,1.73125,1.9714,1.6931,1.96206,1.6792,1.97432
XIndex,39387867,40652620,41580872,47619822400,0.30074,0.426764,0.490793,0.459081,0.482872,0.471064,LinearSearch,16
XIndex,22006352,21898868,21872893,20417924912,0.596405,0.807667,0.587812,0.796785,0.592827,0.799278,LinearSearch,32
XIndex,16230877,15032208,14944052,14162428792,0.553573,0.770701,0.549985,0.75623,0.552203,0.753523,LinearSearch,64
