DynamicPGM,8912946,3400392892,2.63314,0.256739,LinearSearch,128
DynamicPGM,8281954,3400027952,2.60459,0.32793,InterpolationSearch,512
DynamicPGM,8221371,3400027952,2.62233,0.132239,LinearSearch,512
LIPP,32081530,25784340064,2.03348,239.353
BTree,3081329,6087189584,0.768519,1.14825,LinearSearch,8
BTree,2477126,6174412720,0.75422,0.99939,LinearSearch,6
BTree,1399434,6087189584,0.71342,0.94334,InterpolationSearch,8
ALEX,74371788,4192843824,1.60535,3.38748,LinearSearch,22
ALEX,80712190,4195001896,1.57569,3.34005,LinearSearch,20
ALEX,69114158,4193199944,1.59669,3.59241,LinearSearch,24
MABTree,2207555,6082986840,0.901278,1.30723,LinearSearch,10,7
MABTree,1066668,6082986840,0.906743,1.24672,LinearSearch,10,8
MABTree,1063042,6082986840,0.793482,1.03948,BinarySearch,10,7
ART,17449377,8479307288,1.23573,2.0639
XIndex,27399481,24222571304,0.798879,0.820174,ExponentialSearch,16
XIndex,19380751,14763135528,0.743008,0.887136,ExponentialSearch,32
XIndex,37356521,49233710144,0.803799,0.912912,ExponentialSearch,8
FINEdex,22790211,11289283121,0.811473,1.30146,InterpolationSearch,256
FINEdex,31344706,11288663681,0.903928,1.40122,InterpolationSearch,512
FINEdex,16334662,11299342001,0.8158,1.26469,InterpolationSearch,64
Wormhole,59391922,6400000000,0.917186,1.58338
