ALEX,1683341,1682416,1687637,2045372760,2.31697,2.32822,2.32973,LinearSearch,24
ALEX,1706795,1703812,1705768,2045084888,2.12761,2.13159,2.12651,LinearSearch,20
ALEX,1744988,1680526,1676392,2046010200,2.17749,2.22388,2.21333,LinearSearch,22
BTree,35791,25348,25333,2143698808,0.869966,0.912348,0.91467,InterpolationSearch,12
BTree,59905,63805,59669,2061535888,0.984906,0.987348,0.978101,InterpolationSearch,10
BTree,86381,50082,40091,2294331704,1.0425,1.04624,1.0495,LinearSearch,8
DynamicPGM,226693,233434,226344,1445021684,1.02888,1.00277,1.04339,InterpolationSearch,256
DynamicPGM,248334,230544,234757,1445076524,1.04911,1.05118,1.05074,InterpolationSearch,128
DynamicPGM,275286,260347,263633,1446078344,1.04878,1.0518,1.05227,LinearSearch,32
FINEdex,459391,461759,462998,2997731682,0.947289,0.947878,0.94307,InterpolationSearch,128
FINEdex,523692,518818,531411,2997779802,0.957112,0.953939,0.953137,InterpolationSearch,64
FINEdex,599105,519899,524261,2997779802,0.940235,0.972202,0.966506,LinearAVX,64
LIPP,888164,453388,667099,9279128544,1.2635,1.33125,1.17779
MABTree,55789,55947,55912,2143698808,1.11141,1.11274,1.11277,LinearSearch,12,6
MABTree,60774,60947,60246,2061535888,1.24736,1.2453,1.24494,LinearSearch,10,7
MABTree,66469,55924,56408,2143698808,1.06737,1.10757,1.10561,LinearSearch,12,7
Wormhole,1396116,1268827,1256946,2720000000,0.873015,0.894583,0.890536
ART,680192,641889,658764,3657714496,1.82914,1.76878,1.7711
XIndex,729213,577116,567742,5852039616,0.748147,0.775102,0.773273,ExponentialSearch,8
XIndex,581897,575353,592705,5877779616,0.105296,0.1053,0.105044,LinearSearch,8
XIndex,623530,606491,604615,4288788952,0.739886,0.747049,0.746285,ExponentialSearch,32
