RMI,28445728,28430908,28437596,3401326624,2.6818,2.68606,2.68629,BinarySearch,1
RMI,32575211,32570465,32577517,3602653216,2.75155,2.78757,2.77562,BinarySearch,0
RMI,26727856,26723012,26727200,3300663328,2.53026,2.52351,2.55017,BinarySearch,2
TS,5954593,5897289,5876048,3269064536,2.17738,2.17939,2.17691,BinarySearch,16
TS,6714421,6707997,6706906,3343842160,2.26772,2.27095,2.27289,LinearSearch,8
TS,6029477,6037818,6036440,3269064536,2.21182,2.2119,2.2118,LinearSearch,16
FAST,5812186,5784726,5787591,7497064448,26.1222,25.9632,26.1005
PGM,14281837,14187517,14164175,3206735640,1.534,1.53889,1.53825,BinarySearch,64
PGM,13827302,13823969,13852855,3203351300,1.4545,1.4836,1.48643,BinarySearch,128
PGM,14200882,14179478,14180676,3206735640,1.41288,1.41114,1.41084,LinearSearch,64
DynamicPGM,15573568,15510851,15498375,3427211852,1.37419,1.35926,1.37419,BinarySearch,16
DynamicPGM,14902307,14900145,14898672,3413318932,1.35006,1.35385,1.35059,BinarySearch,32
DynamicPGM,15489581,15498132,15496470,3427211852,1.30892,1.30766,1.30304,LinearSearch,16
LIPP,32690027,21989310,15989562,34226170400,376.629,366.883,366.101
BTree,4725807,4725341,4725699,4250000576,1.44666,1.4473,1.44718,LinearSearch,6
BTree,2803371,2803261,2801785,3712500816,1.39325,1.39361,1.39644,LinearSearch,8
BTree,2219960,2219280,2219129,3200809104,1.21056,1.21249,1.2124,BinarySearch,18
ALEX,144212712,143553683,141941417,4667673384,2.16421,2.18099,2.18437,ExponentialSearch,18
ALEX,140017828,140058688,140038700,4666102272,2.18073,2.16716,2.16771,ExponentialSearch,20
ALEX,141279245,141268266,141285299,4672030936,2.13742,2.13478,2.13522,ExponentialSearch,16
MABTree,2518548,2488577,2488595,3325783200,1.24829,1.24859,1.25177,LinearSearch,10,7
MABTree,2382303,2377765,2373169,3325783200,1.26036,1.26031,1.26373,LinearSearch,10,6
MABTree,2379556,2383341,2384579,3325783200,1.18749,1.1831,1.18721,LinearSearch,10,8
Wormhole,62192557,56671171,56752245,6400000000,1.72174,1.71858,1.7127
FINEdex,24999196,22201363,22201518,6611371888,1.3769,1.38449,1.38441,BinarySearch,512
FINEdex,23364964,23354333,23351406,6604674568,1.38905,1.39055,1.38534,BinarySearch,1024
FINEdex,19538070,19555255,19545803,6663260608,1.16649,1.17545,1.19893,ExponentialSearch,128
ART,26436738,26379634,26502079,8275709304,2.91384,2.93379,2.92134
XIndex,22049791,22508137,22927473,10932306656,0.918254,0.965922,0.972053,BinarySearch,512
XIndex,22252060,22683187,22693388,12643108704,0.94181,0.920352,0.909274,BinarySearch,256
XIndex,22800517,22708127,22790753,12647458792,0.908759,0.907333,0.924257,ExponentialSearch,256
