ALEX,4766217,4768542,4768130,493863384,3.21853,4.4941,3.20987,4.50034,3.2047,4.50157,LinearSearch,22
ALEX,4910377,4767530,4760174,493863384,2.87538,2.89352,3.01413,2.90516,3.01467,2.90042,BinarySearch,22
ALEX,4965034,4775067,4765928,506185448,3.12568,4.26515,3.2614,4.23716,3.27338,4.24598,LinearSearch,24
BTree,116257,116284,116251,485956128,5.25863,1.67168,5.28994,1.66675,5.28856,1.6701,InterpolationSearch,12
BTree,166056,147795,139388,480553936,7.88517,0.820652,8.06329,0.819765,8.00947,0.817835,InterpolationSearch,18
BTree,64707,64439,72030,480489208,7.71398,1.29011,7.76845,1.29096,7.75738,1.29479,InterpolationSearch,16
DynamicPGM,652505,644999,645970,338956912,5.21372,0.822487,5.23729,0.818172,5.21513,0.819197,ExponentialSearch,512
DynamicPGM,653429,652442,653551,338956912,5.22638,0.968101,5.22688,0.959855,5.20428,0.944973,BinarySearch,512
DynamicPGM,893373,647839,648002,338956912,5.34831,1.16469,5.26025,1.18086,5.26699,1.16941,InterpolationSearch,512
MABTree,161378,136164,143638,480489208,6.60039,0.560213,6.75673,0.559322,6.80463,0.559613,LinearSearch,16,8
MABTree,64172,78101,64331,480553936,8.33668,0.17814,6.51311,0.181866,8.49808,0.182359,LinearSearch,18,6
MABTree,64330,71675,64208,480553936,8.36406,0.177783,8.30885,0.177848,8.29833,0.177804,LinearSearch,18,7
