ALEX,2374025,2365996,2372975,2048884424,2.13119,2.12787,2.12838,LinearSearch,24
ALEX,2379676,2376029,2379014,2044690200,2.04922,2.05986,2.0604,LinearSearch,22
ALEX,2480409,2370994,2374558,2048884424,1.94022,2.11033,2.12662,LinearSearch,26
BTree,53959,53834,53860,2144114928,0.906113,0.928667,0.92572,InterpolationSearch,12
BTree,67632,59506,59530,2061774784,1.00081,1.00175,0.952369,InterpolationSearch,10
BTree,94908,39502,40381,2294787296,1.05139,1.0159,1.0483,LinearSearch,8
DynamicPGM,279442,277761,278056,1137227758,1.0103,1.00854,1.00932,InterpolationSearch,512
DynamicPGM,382722,355611,356468,1137365718,1.04198,1.04116,1.04032,InterpolationSearch,128
DynamicPGM,391216,356561,360452,1137365718,1.03294,1.03277,1.03177,BinarySearch,128
MABTree,56639,56291,56232,2144114928,1.09154,1.09285,1.09252,LinearSearch,12,6
MABTree,56797,56955,56943,2144114928,1.08035,1.08027,1.08041,LinearSearch,12,7
MABTree,90371,61897,63173,2061774784,1.2027,1.15286,1.18379,LinearSearch,10,7
