ALEX,68710811,67758739,67600783,4140961640,1.50765,3.13143,1.57676,3.19539,1.66217,3.45553,LinearSearch,24
ALEX,68842522,68859711,68830719,4140961640,1.77131,3.50637,1.77086,3.51955,1.77261,3.51795,LinearSearch,22
ALEX,70242734,68700372,68697338,4140961640,1.78169,3.53226,1.77594,3.53396,1.7794,3.53098,LinearSearch,26
BTree,1465895,1467996,1467227,4316599120,0.786935,1.23564,0.785371,1.23194,0.786219,1.23397,InterpolationSearch,12
BTree,1637664,1616576,1613817,4477305392,0.819061,1.10142,0.812212,1.10084,0.814771,1.09992,InterpolationSearch,10
BTree,2296543,1130281,1068033,5362289928,0.829376,1.17331,0.834652,1.17456,0.832813,1.17375,LinearSearch,8
DynamicPGM,6303107,6305771,6314009,3280461454,2.38258,0.251283,2.41514,0.250578,2.46461,0.25279,InterpolationSearch,128
DynamicPGM,6650143,6622176,6627514,3280116154,2.43015,0.226518,2.42903,0.228117,2.42728,0.227006,InterpolationSearch,512
DynamicPGM,6653052,6616842,6612133,3280116154,2.2998,0.189836,2.43347,0.184198,2.43066,0.185486,ExponentialSearch,512
MABTree,1453321,1453366,1453666,4316599120,0.946472,1.51793,0.943935,1.52364,0.948043,1.52936,LinearSearch,12,7
MABTree,1458024,1461450,1454876,4316599120,0.95083,1.52709,0.951523,1.52773,0.950244,1.52648,LinearSearch,12,6
MABTree,1670455,1647978,1632227,4477305392,0.998754,1.35934,0.872425,1.24343,0.998406,1.38908,LinearSearch,10,7
