ALEX,167803213,167746131,167780691,4754543024,0.488244,1.25451,0.489245,1.25494,0.488239,1.25931,ExponentialSearch,26
ALEX,169923365,171427177,167714570,4754543024,0.525607,1.37887,0.436411,1.21477,0.496726,1.27043,LinearAVX,26
ALEX,172061571,169907265,169923984,4754543024,0.50061,1.3092,0.505851,1.31248,0.504627,1.30733,LinearSearch,26
BTree,2030371,1962484,1966272,5886235616,0.608064,0.881762,0.666117,0.897837,0.665907,0.898068,InterpolationSearch,12
BTree,2172204,2163382,2165357,6082978416,0.686896,0.893362,0.687932,0.89103,0.686487,0.835569,InterpolationSearch,10
BTree,3147725,1659747,1387578,6087398960,0.777899,1.01002,0.757439,1.00679,0.783312,1.01023,LinearSearch,8
DynamicPGM,11907461,11862012,11859837,3400904392,2.69726,0.142911,2.70121,0.143238,2.69776,0.143002,LinearSearch,512
DynamicPGM,11995243,11949954,11954252,3400904392,2.68293,0.307645,2.69474,0.305651,2.6725,0.307406,BinarySearch,512
DynamicPGM,12661955,12648283,12645022,3402207432,2.63369,0.265164,2.6276,0.263456,2.6298,0.26637,ExponentialSearch,256
FINEdex,15970364,15973294,15991792,11361095801,0.667028,1.01175,0.64782,0.982141,0.665735,0.987518,LinearAVX,64
FINEdex,16948590,16947490,16945738,11323313801,0.67517,1.01259,0.68516,1.03775,0.691265,1.03159,BinarySearch,128
FINEdex,17441686,16005908,16001605,11361095801,0.649682,1.01149,0.670334,0.99882,0.687864,1.03125,BinarySearch,64
LIPP,27065790,17714847,13256195,24856146928,1.60576,367.22,1.68232,367.437,1.6582,368.594
MABTree,2041891,2037234,2036736,5886235616,0.874995,1.26647,0.878109,1.26949,0.876628,1.26972,LinearSearch,12,6
MABTree,2118256,2046717,2043974,5886235616,0.827621,1.26547,0.829118,1.26468,0.828483,1.26419,LinearSearch,12,7
MABTree,2191448,2190545,2193924,6082978416,0.901292,1.1471,0.897116,1.14155,0.896811,1.14282,LinearSearch,10,7
Wormhole,54835377,49801581,49874278,6400000000,0.95555,1.50922,0.981526,1.50088,0.980776,1.47537
ART,22867559,24192165,24209604,8273604976,1.74719,2.01301,1.72498,2.0105,1.71295,1.99194
XIndex,56774735,59730495,58766645,70835337000,0.432647,0.313136,0.432594,0.328354,0.438456,0.338406,LinearSearch,16
XIndex,32239204,32885642,32612876,28140196624,0.650178,0.754839,0.627778,0.774561,0.611633,0.718115,LinearSearch,32
XIndex,22371840,21970174,22110972,16072305712,0.64392,0.847472,0.64633,0.793383,0.647492,0.795792,LinearSearch,64
