ALEX,3676094,3661343,3671878,1302051016,1.34842,1.35055,1.34643,LinearAVX,22
ALEX,6063233,6079919,6062316,1322314992,1.04903,1.05037,1.04392,LinearSearch,26
ALEX,6270850,6057880,6080487,1322314992,1.0339,1.06492,1.07036,LinearAVX,26
BTree,30768,30753,30748,1324378384,1.04258,1.04429,1.04458,InterpolationSearch,10
BTree,64591,57353,57823,1715458792,1.1745,1.17573,1.17692,LinearSearch,6
BTree,86126,39834,39754,1485188496,1.19969,1.20313,1.20705,LinearSearch,8
DynamicPGM,230400,230188,229931,935067300,0.560235,0.559781,0.558137,BinarySearch,512
DynamicPGM,290914,264797,264897,935717780,0.575211,0.587599,0.588782,BinarySearch,128
DynamicPGM,292798,292942,292829,936969460,0.59671,0.599381,0.600124,BinarySearch,64
FINEdex,428703,430260,430175,2195079439,0.9339,0.932875,0.928427,BinarySearch,128
FINEdex,454457,453563,449137,2195566999,0.953247,0.950569,0.948147,LinearSearch,64
FINEdex,503271,455106,449227,2195566999,0.937352,0.943861,0.937871,BinarySearch,64
LIPP,862393,429960,430502,6187917840,1.06057,1.07403,1.07597
MABTree,55508,55759,55526,1293871112,1.2277,1.22976,1.22854,LinearSearch,12,7
MABTree,60909,60425,62155,1324378384,1.23521,1.28571,1.30308,LinearSearch,10,7
MABTree,73794,60735,55123,1293871112,1.22791,1.23366,1.23332,LinearSearch,12,6
Wormhole,1392516,1254867,1254974,1760000000,0.883935,0.90197,0.905194
ART,662965,591932,630555,2419252736,1.35141,1.31162,1.17796
XIndex,668001,544086,542279,3373064176,0.768781,0.763186,0.76262,LinearSearch,32
XIndex,614233,620487,621012,2943919032,0.666335,0.66697,0.668544,LinearSearch,64
XIndex,578115,548303,558835,3361717336,0.731563,0.730707,0.732501,ExponentialSearch,32
