ALEX,93665990,93659586,93655674,4211604840,1.82648,3.11491,1.82278,3.10197,1.82934,3.10151,LinearSearch,24
ALEX,93745495,93741093,93735918,4199022024,1.91541,3.5774,1.9184,3.57659,1.91296,3.5814,LinearSearch,22
ALEX,95932536,93659296,93653577,4261936392,1.77586,2.945,1.7732,2.92999,1.77548,2.92821,LinearSearch,26
BTree,1997756,1993728,1986893,5885835928,0.771307,1.23338,0.775203,1.23204,0.775329,1.23526,InterpolationSearch,12
BTree,2142540,2150681,2140141,6082581208,0.731736,1.07252,0.745509,1.0973,0.7468,1.09803,InterpolationSearch,10
BTree,3074781,1464829,1470528,6084088176,0.763616,1.16262,0.790262,1.21877,0.790421,1.2206,LinearSearch,8
DynamicPGM,7760319,7764172,7649103,3376723160,2.40082,0.383389,2.39214,0.342935,2.27857,0.388155,InterpolationSearch,128
DynamicPGM,8082563,8069242,8071416,3376454460,2.49929,0.362272,2.46104,0.362938,2.46985,0.36481,InterpolationSearch,512
DynamicPGM,8140717,8055957,8059514,3376454460,2.47409,0.302522,2.46191,0.302778,2.47687,0.302294,ExponentialSearch,512
MABTree,2216262,2193643,2195585,6082581208,0.881662,1.34144,0.884039,1.34207,0.884094,1.34039,LinearSearch,10,7
MABTree,3081680,929402,934731,5885835928,0.650161,1.3517,0.86746,1.42394,0.870271,1.42235,LinearSearch,12,7
MABTree,932628,933414,935224,5885835928,0.914893,1.47817,0.914373,1.47968,0.915292,1.47888,LinearSearch,12,6
