ALEX,91202978,91248241,91249914,4532199480,0.848792,2.10769,0.844011,2.10915,0.847385,2.11174,LinearSearch,22
ALEX,94494388,92823799,92813403,4545404872,0.839426,2.14559,0.845483,2.15291,0.846091,2.15428,LinearSearch,20
ALEX,95213775,93120935,93067014,4553592768,0.731915,1.88547,0.778964,2.04476,0.784828,2.04338,LinearSearch,18
BTree,1560678,1555486,1548847,6377540032,0.817472,1.1692,0.823719,1.17917,0.818027,1.16732,LinearSearch,6
BTree,1631932,1610055,1616894,4477057216,0.775378,1.08371,0.770328,1.07889,0.767969,1.07773,LinearAVX,10
BTree,2293439,1120518,1072751,5356313440,0.828863,1.2406,0.838211,1.24412,0.836071,1.23561,LinearSearch,8
DynamicPGM,8843059,8823965,8825409,3400442848,2.13299,0.108867,2.1262,0.109022,2.13967,0.108626,InterpolationSearch,1024
DynamicPGM,8851783,8815345,8825555,3400442848,2.13172,0.173027,2.14246,0.175542,2.13628,0.17295,BinarySearch,1024
DynamicPGM,9043635,8839497,8841279,3400442848,2.01433,0.0397352,2.14043,0.0393323,2.12622,0.0398985,LinearSearch,1024
FINEdex,14657908,14669371,14661282,18713529850,0.653203,1.08252,0.648672,1.08134,0.655077,1.0905,LinearAVX,64
FINEdex,14661988,14668932,14693947,18713529850,0.664504,1.08852,0.667266,1.0899,0.659847,1.09058,LinearSearch,64
FINEdex,15759255,14666232,14663106,18713529850,0.63211,1.03974,0.666222,1.09787,0.664307,1.1095,BinarySearch,64
MABTree,1595407,1590067,1599041,4477057216,0.862649,1.14067,0.863408,1.15243,0.862934,1.15371,LinearSearch,10,8
MABTree,1624855,1617540,1596042,4477057216,0.885803,1.19664,0.773706,1.11255,0.874654,1.18694,LinearSearch,10,6
MABTree,1677578,1636974,1637166,4477057216,0.868653,1.17341,0.870813,1.18038,0.872447,1.17772,LinearSearch,10,7
Wormhole,40210973,37133298,36687975,6400000000,0.850838,1.66254,0.87233,1.6577,0.872978,1.65778
LIPP,22956283,12478504,10945486,27606356336,1.63972,340.937,1.6923,367.98,1.7108,366.823
ART,17042331,17888871,18494050,8275709304,1.87724,2.87403,1.83337,2.83416,1.82578,2.87642
XIndex,39687223,40778528,40942300,59846544880,0.392802,0.660345,0.477643,0.699356,0.473478,0.666784,ExponentialSearch,16
XIndex,22839034,25469272,25565080,19470453848,0.518747,0.824278,0.517596,0.823201,0.518587,0.823536,BinarySearch,64
XIndex,41907305,41330959,40734178,59844822072,0.436606,0.663354,0.452011,0.66961,0.444427,0.666518,BinarySearch,16
