ALEX,22898092,22902057,22887312,4581446584,0.881315,1.99467,0.88102,1.99222,0.877931,1.89553,LinearSearch,22
ALEX,23619949,23232601,23209110,4601414280,0.868622,2.03113,0.868008,2.01873,0.869908,2.01467,LinearSearch,20
ALEX,24097462,23286157,23303584,4610752792,0.782643,1.7981,0.817039,1.90896,0.818127,1.93672,LinearSearch,18
BTree,396387,378952,383757,6239205704,0.873384,1.13839,0.882321,1.14659,0.884169,1.14773,LinearSearch,6
BTree,405600,399538,402214,4706784352,0.78144,1.05514,0.777662,1.05644,0.776644,1.05716,LinearAVX,10
BTree,575003,260295,257874,5422432328,0.869172,1.20219,0.876641,1.20289,0.877973,1.20498,LinearSearch,8
DynamicPGM,2249764,2214899,2219898,3400442208,1.81426,0.170527,1.85095,0.170886,1.8197,0.172137,BinarySearch,1024
DynamicPGM,2265074,2229127,2215117,3400442208,1.81725,0.107663,1.82174,0.107776,1.81975,0.107441,InterpolationSearch,1024
DynamicPGM,2346632,2227649,2221530,3400442208,1.78853,0.0386581,1.72778,0.0392483,1.82537,0.039592,LinearSearch,1024
FINEdex,3528143,3532339,3543492,10720050225,0.804337,1.0685,0.792442,1.05924,0.797441,1.05835,LinearSearch,64
FINEdex,3536151,3540610,3534795,10720050225,0.784722,1.06503,0.782888,1.06487,0.788093,1.06735,LinearAVX,64
FINEdex,3799993,3537014,3542423,10720050225,0.750988,1.04917,0.789152,1.06922,0.793241,1.07522,BinarySearch,64
MABTree,399400,402106,396571,4706784352,0.909263,1.17144,0.908434,1.17242,0.908781,1.17288,LinearSearch,10,6
MABTree,400344,394742,394250,4706784352,0.880479,1.12649,0.880446,1.11613,0.880377,1.1265,LinearSearch,10,8
MABTree,434957,398265,406755,4706784352,0.895357,1.15303,0.896743,1.14745,0.894144,1.14218,LinearSearch,10,7
Wormhole,9506794,8642600,8609074,6400000000,0.850159,1.60002,0.873176,1.58589,0.875133,1.56725
LIPP,6307990,3066082,3046302,23418650016,1.26862,369.879,1.34526,368.492,1.34319,340.611
ART,4315712,5239989,5504993,8275709304,1.94513,2.89522,1.86609,2.87913,1.85447,2.87228
XIndex,10302641,11105590,11098172,33949144184,0.549483,0.792872,0.585347,0.826752,0.584115,0.839568,ExponentialSearch,16
XIndex,3928885,3764427,3721925,13599646840,0.587105,0.86106,0.585721,0.858596,0.585935,0.895126,BinarySearch,64
XIndex,10169893,10541184,10739901,35120476488,0.5338,0.743345,0.534133,0.723156,0.533294,0.736615,BinarySearch,16
