RMI,29386593,29377041,29384149,3602653200,4.75538,4.75898,4.75968,LinearSearch,0
RMI,27226610,27227210,27233057,3401326608,4.31183,4.26796,4.2794,LinearSearch,1
RMI,24371817,24359418,24371251,3300663312,3.65554,3.65993,3.65059,LinearSearch,2
TS,6636100,6585755,6585343,3376053408,1.37413,1.37485,1.37113,LinearSearch,8
TS,5383497,5381949,5392728,3249442208,1.32292,1.32678,1.33694,LinearSearch,16
TS,5401793,5403350,5397474,3249442208,1.24744,1.2491,1.24402,BinarySearch,16
FAST,5797542,5775532,5790046,7497064448,22.5717,22.5119,22.6018
PGM,11286439,11191537,11182652,3205268280,1.23578,1.23529,1.23606,LinearSearch,32
PGM,10364917,10261469,10259801,3201615200,1.07719,1.08174,1.08046,BinarySearch,64
PGM,9131271,9117262,9117730,3200119540,1.07899,1.0782,1.07751,BinarySearch,256
DynamicPGM,12332412,12299885,12313356,3415372072,0.391419,0.390621,0.389619,BinarySearch,16
DynamicPGM,12298693,12294547,12290769,3415372072,0.388327,0.388654,0.388619,LinearSearch,16
DynamicPGM,11283487,11227747,11219228,3405254592,0.387538,0.387517,0.387665,BinarySearch,32
LIPP,34831009,24018681,17252100,26623661696,0.0754654,0.07504,0.0649152
BTree,4710865,4713175,4702694,4250000576,1.28663,1.28838,1.28565,LinearSearch,6
BTree,2863682,2871642,2869549,3712500816,1.22668,1.22576,1.22667,LinearSearch,8
BTree,2186317,2179415,2187189,3202081416,1.2015,1.18754,1.18658,InterpolationSearch,16
ALEX,77968674,77885361,77710343,4607451864,0.986345,0.980052,0.976328,LinearSearch,26
ALEX,78178106,78205384,77064928,4607459616,0.978402,0.659269,0.983421,LinearSearch,24
ALEX,80511274,79917220,78267006,4607770752,0.991059,0.979268,0.968376,LinearSearch,22
MABTree,2315793,2295232,2286740,3231303936,0.854594,0.853817,0.854558,LinearSearch,12,7
MABTree,2264997,2257718,2258554,3231303936,0.851695,0.850865,0.850892,LinearSearch,12,6
MABTree,2260218,2256398,2256650,3231303936,0.847154,0.847277,0.847725,LinearSearch,12,8
FINEdex,29267438,24454757,24464412,6600971968,0.433603,0.424689,0.425349,InterpolationSearch,256
FINEdex,24459365,24250094,24255264,6603544168,0.425187,0.415191,0.415372,InterpolationSearch,128
FINEdex,18316885,18326916,18332050,6612698368,0.426144,0.423351,0.417691,LinearAVX,64
Wormhole,61325595,55742563,55039196,6400000000,0.195489,0.165121,0.194442
ART,24954366,25063281,25087727,8479307288,0.214912,0.214549,0.214775
XIndex,28548989,28250421,28207833,10037516008,0.122495,0.125635,0.125824,ExponentialSearch,128
XIndex,25019078,25288515,25298657,11217179256,0.124028,0.123628,0.123781,ExponentialSearch,64
XIndex,26147525,27117292,27254593,15751559424,0.117558,0.117656,0.11766,ExponentialSearch,32
