ARTOLC,1542060,1523174,1521422,882128072,37.7008,57.7073,35.2352,63.0976,37.0711,62.3023
Wormhole,2597420,2433785,2501879,499723968,5.05821,42.2914,4.86659,41.6292,4.80926,41.937
FINEdex,1123163,1032505,1083160,833239529,12.9995,42.6396,11.4826,39.6702,9.4292,39.3266,LinearSearch,64
FINEdex,1422374,1392522,1340622,831820078,9.59183,36.6603,8.22822,35.1201,10.0526,36.4775,BinarySearch,128
FINEdex,2768155,2689421,2918410,833064284,8.68352,35.2902,8.48387,33.5057,9.35089,34.8846,InterpolationSearch,512
XIndex,1689839,1433551,1655750,1890932728,11.2243,21.1886,10.1295,22.3764,10.5556,24.646,ExponentialSearch,8
XIndex,1660728,1772193,1800442,1890772792,11.6549,19.4184,10.9449,18.8398,11.5052,20.9919,BinarySearch,8
XIndex,992862,939528,917161,1199868432,1.35721,24.1999,0.374068,7.74046,0.375998,7.61878,LinearSearch,16
