XIndex,12635993,10778061576,8.46173,15.6308,BinarySearch,256
XIndex,18617754,11844490800,9.15853,16.3407,ExponentialSearch,128
XIndex,12202536,10768372464,8.71243,15.9366,ExponentialSearch,256
Wormhole,39267650,5807275840,3.2681,23.9071
FINEdex,16150319,18630683570,4.20445,22.9542,BinarySearch,512
FINEdex,15264108,18626796570,10.2006,22.038,BinarySearch,1024
FINEdex,13487856,18661247890,9.13335,19.0241,InterpolationSearch,128
