ARTOLC,739662,692190,704527,432553888,3.49779,3.46508,3.44111
Wormhole,1294099,1236723,1256773,318647584,3.10173,3.1103,3.10066
FINEdex,1128937,1076629,1076907,964390368,2.09919,2.06925,2.09155,InterpolationSearch,256
FINEdex,491754,487446,501288,964403448,2.0754,2.09683,2.08661,InterpolationSearch,128
FINEdex,528309,517537,504547,964449168,2.09261,2.09089,2.06412,LinearAVX,64
XIndex,363353,350982,353020,492329168,3.59452,3.5725,3.56757,ExponentialSearch,128
XIndex,539163,537238,508154,493962968,3.6036,2.94497,3.61323,ExponentialSearch,64
XIndex,574448,566203,564621,507043040,3.62157,3.61073,3.61965,ExponentialSearch,32
