FINEdex,535868,506265,486175,3625397346,1.66021,1.45567,1.74071,BinarySearch,64
FINEdex,484212,486283,484227,3624776368,1.74884,1.74935,1.59755,LinearSearch,64
FINEdex,486669,484319,486239,3625433369,1.57003,1.56597,1.73276,LinearAVX,64
Wormhole,1385918,1273871,1307210,3175399552,1.27835,1.02723,1.12994
ARTOLC,813753,810635,795003,4555508864,3.45597,3.58931,3.57831
XIndex,1278684,987226,1160968,10049230176,1.1192,1.12023,1.20171,ExponentialSearch,16
XIndex,825363,935300,887526,6601124688,0.30083,0.302979,0.299771,LinearSearch,16
XIndex,933443,804340,978804,10162009952,1.1809,1.1796,1.1859,BinarySearch,16
