Wormhole,1399236,2553465888,3.86069
FINEdex,629796,3623819795,12.6811,BinarySearch,256
FINEdex,457699,3623821377,12.9819,BinarySearch,128
FINEdex,460693,3623834793,15.2772,LinearSearch,128
XIndex,715617,4838842352,8.91377,ExponentialSearch,32
XIndex,647947,4849098096,9.095,LinearSearch,32
XIndex,642426,4759608784,8.71962,ExponentialSearch,64
