Wormhole,31498141,3360000000,2.98264
FINEdex,12749297,3469939768,2.66019,BinarySearch,512
FINEdex,12203885,3467124088,2.58515,BinarySearch,1024
FINEdex,11146682,3492220888,2.564,ExponentialSearch,128
XIndex,10887350,6347765752,2.20947,BinarySearch,256
XIndex,9397995,5581140680,2.07992,BinarySearch,512
XIndex,9568872,6347765752,2.13375,ExponentialSearch,256
