ARTOLC,1804571,1716961,1740765,866166472,33.4449,54.0416,29.5723,54.1765,31.0805,53.5489
Wormhole,2605046,2407224,2530885,524499776,5.43188,37.9195,5.28685,37.6839,5.25625,39.6295
FINEdex,1012942,962115,917771,836599443,12.4967,33.1654,10.8411,33.4242,10.094,34.2368,BinarySearch,64
FINEdex,980784,951183,1028486,835423386,9.65023,34.3027,9.61664,34.8105,9.44447,32.9137,LinearSearch,64
FINEdex,928500,915410,1024724,835630872,9.52282,30.6866,9.53508,30.8332,9.13787,29.1195,LinearAVX,64
XIndex,1826813,1622417,1753057,2316636280,9.86374,18.2061,11.5084,19.4663,12.0756,18.8699,BinarySearch,16
XIndex,1147669,1407670,1366679,1749620880,9.31993,19.5161,9.53366,20.6868,9.5526,20.4586,ExponentialSearch,32
XIndex,1358812,1417856,1334345,1750027384,9.84033,18.9271,9.39129,18.8531,9.51627,19.0037,BinarySearch,32
