XIndex,639484,5541773864,2.11546,ExponentialSearch,16
XIndex,616401,5210296128,2.19018,ExponentialSearch,32
XIndex,716209,5709759720,2.15785,ExponentialSearch,8
Wormhole,1376919,3135177024,2.2996
FINEdex,1010118,3623968200,3.57946,InterpolationSearch,256
FINEdex,3829996,3623891683,2.99531,InterpolationSearch,512
FINEdex,555902,3623980073,3.67012,InterpolationSearch,64
