Wormhole,40114533,5955368480,2.78802,20.9252
FINEdex,18051497,18624442650,2.88674,20.5585,InterpolationSearch,256
FINEdex,23992705,18624089130,9.6819,19.8823,InterpolationSearch,512
FINEdex,13846672,18630543930,11.1232,17.4234,InterpolationSearch,64
XIndex,18866901,16430798712,11.7962,15.9057,ExponentialSearch,16
XIndex,15897904,10165543152,11.1702,12.9047,ExponentialSearch,32
XIndex,23626022,30725910240,12.8291,16.6069,ExponentialSearch,8
