1,0,linear,17.0907
1,0,binary,20.0216
1,0,avx,44.3656
1,0,exp,32.5075
1,0,interp,11.809
2,0,linear,24.576
2,0,binary,26.6028
2,0,avx,55.9586
2,0,exp,41.1767
2,0,interp,22.1994
4,0,linear,23.7515
4,0,binary,29.3249
4,0,avx,55.8344
4,0,exp,39.3426
4,0,interp,26.5159
4,1,linear,30.702
4,1,binary,44.3975
4,1,avx,69.5901
4,1,exp,54.2445
4,1,interp,46.0531
8,0,linear,23.4236
8,0,binary,33.033
8,0,avx,55.6462
8,0,exp,38.4184
8,0,interp,25.682
8,1,linear,30.526
8,1,binary,49.1351
8,1,avx,69.4293
8,1,exp,53.4161
8,1,interp,44.9009
8,2,linear,35.779
8,2,binary,48.666
8,2,avx,71.7569
8,2,exp,57.3697
8,2,interp,59.1662
16,0,linear,23.2314
16,0,binary,36.2852
16,0,avx,55.2176
16,0,exp,38.0074
16,0,interp,25.3464
16,1,linear,30.6185
16,1,binary,54.8243
16,1,avx,69.3753
16,1,exp,53.2203
16,1,interp,44.0722
16,2,linear,35.702
16,2,binary,56.4791
16,2,avx,71.7234
16,2,exp,57.323
16,2,interp,72.197
16,4,linear,45.6452
16,4,binary,60.6788
16,4,avx,81.4505
16,4,exp,69.6956
16,4,interp,95.9061
32,0,linear,23.0177
32,0,binary,40.3317
32,0,avx,53.0241
32,0,exp,37.8168
32,0,interp,25.2102
32,1,linear,30.5908
32,1,binary,59.2532
32,1,avx,63.3568
32,1,exp,53.122
32,1,interp,43.952
32,2,linear,35.6242
32,2,binary,61.7976
32,2,avx,63.4265
32,2,exp,57.3147
32,2,interp,80.5485
32,4,linear,45.6539
32,4,binary,68.461
32,4,avx,64.0277
32,4,exp,69.8286
32,4,interp,112.336
32,8,linear,64.8329
32,8,binary,68.2671
32,8,avx,50.2333
32,8,exp,78.2234
32,8,interp,177.792
64,0,linear,23.0856
64,0,binary,44.9174
64,0,avx,47.0418
64,0,exp,37.7109
64,0,interp,25.1314
64,1,linear,30.6209
64,1,binary,64.2069
64,1,avx,56.4912
64,1,exp,53.0905
64,1,interp,43.9052
64,2,linear,35.6583
64,2,binary,66.6167
64,2,avx,56.2173
64,2,exp,58.5439
64,2,interp,73.3707
64,4,linear,45.624
64,4,binary,73.8882
64,4,avx,55.7831
64,4,exp,69.5219
64,4,interp,116.315
64,8,linear,64.8675
64,8,binary,76.6603
64,8,avx,50.1596
64,8,exp,78.2975
64,8,interp,192.496
64,16,linear,103.295
64,16,binary,79.4713
64,16,avx,59.1216
64,16,exp,86.0131
64,16,interp,276.066
128,0,linear,23.0205
128,0,binary,49.8669
128,0,avx,43.959
128,0,exp,37.6152
128,0,interp,25.0485
128,1,linear,30.5364
128,1,binary,69.4285
128,1,avx,53.1527
128,1,exp,53.0683
128,1,interp,43.7295
128,2,linear,35.7988
128,2,binary,71.2891
128,2,avx,53.1093
128,2,exp,57.3789
128,2,interp,70.1287
128,4,linear,45.603
128,4,binary,79.1434
128,4,avx,52.8705
128,4,exp,69.6855
128,4,interp,109.912
128,8,linear,64.8011
128,8,binary,154.134
128,8,avx,50.1442
128,8,exp,78.1151
128,8,interp,185.361
128,16,linear,103.226
128,16,binary,88.4149
128,16,avx,59.0019
128,16,exp,86.0184
128,16,interp,277.909
128,32,linear,192.877
128,32,binary,90.0698
128,32,avx,77.574
128,32,exp,93.9633
128,32,interp,415.747
256,0,linear,22.9982
256,0,binary,54.5639
256,0,avx,42.3967
256,0,exp,37.6662
256,0,interp,25.0312
256,1,linear,30.5489
256,1,binary,74.3737
256,1,avx,51.7639
256,1,exp,53.1888
256,1,interp,43.8824
256,2,linear,35.6422
256,2,binary,76.4094
256,2,avx,51.6996
256,2,exp,57.4043
256,2,interp,64.0932
256,4,linear,45.6245
256,4,binary,151.257
256,4,avx,51.6153
256,4,exp,69.7759
256,4,interp,102.838
256,8,linear,64.773
256,8,binary,87.6159
256,8,avx,50.2733
256,8,exp,78.1354
256,8,interp,178.111
256,16,linear,103.24
256,16,binary,93.841
256,16,avx,59.1743
256,16,exp,86.2081
256,16,interp,280.594
256,32,linear,192.834
256,32,binary,98.5351
256,32,avx,77.456
256,32,exp,94.0494
256,32,interp,420.643
256,64,linear,346.485
256,64,binary,103.882
256,64,avx,179.696
256,64,exp,101.983
256,64,interp,663.734
512,0,linear,22.9944
512,0,binary,59.7629
512,0,avx,41.5281
512,0,exp,37.6031
512,0,interp,25.0166
512,1,linear,30.5194
512,1,binary,79.3217
512,1,avx,51.0559
512,1,exp,53.1003
512,1,interp,44.0766
512,2,linear,35.6504
512,2,binary,81.3159
512,2,avx,50.9193
512,2,exp,57.4257
512,2,interp,67.0478
512,4,linear,45.598
512,4,binary,88.8972
512,4,avx,50.9006
512,4,exp,69.7892
512,4,interp,101.54
512,8,linear,64.8066
512,8,binary,92.5997
512,8,avx,50.2081
512,8,exp,78.3801
512,8,interp,161.105
512,16,linear,103.32
512,16,binary,99.5039
512,16,avx,58.9629
512,16,exp,148.981
512,16,interp,253.016
512,32,linear,192.878
512,32,binary,104.336
512,32,avx,77.2243
512,32,exp,93.7972
512,32,interp,369.326
512,64,linear,346.239
512,64,binary,113.052
512,64,avx,114.815
512,64,exp,102.088
512,64,interp,591.378
