1,0,linear,17.0915
1,0,binary,20.0234
1,0,avx,44.107
1,0,exp,32.6229
1,0,interp,11.8806
2,0,linear,24.5051
2,0,binary,26.5762
2,0,avx,55.9645
2,0,exp,41.1674
2,0,interp,22.1775
4,0,linear,23.7208
4,0,binary,29.4122
4,0,avx,55.8048
4,0,exp,39.391
4,0,interp,26.4816
4,1,linear,30.752
4,1,binary,44.5736
4,1,avx,69.4647
4,1,exp,54.5289
4,1,interp,46.2572
8,0,linear,23.3656
8,0,binary,33.0872
8,0,avx,55.5513
8,0,exp,38.4981
8,0,interp,25.6786
8,1,linear,30.6041
8,1,binary,49.2179
8,1,avx,69.3777
8,1,exp,54.246
8,1,interp,45.0582
8,2,linear,35.6666
8,2,binary,48.7142
8,2,avx,71.628
8,2,exp,58.2789
8,2,interp,70.3761
16,0,linear,23.2201
16,0,binary,36.3037
16,0,avx,55.6266
16,0,exp,38.0099
16,0,interp,25.3425
16,1,linear,30.5073
16,1,binary,55.0158
16,1,avx,69.5493
16,1,exp,53.8054
16,1,interp,44.1801
16,2,linear,35.7808
16,2,binary,57.1807
16,2,avx,72.0439
16,2,exp,57.8599
16,2,interp,72.2344
16,4,linear,45.6402
16,4,binary,60.8741
16,4,avx,81.7352
16,4,exp,70.0244
16,4,interp,89.5559
32,0,linear,23.08
32,0,binary,40.3948
32,0,avx,53.2605
32,0,exp,37.7851
32,0,interp,25.2594
32,1,linear,30.6735
32,1,binary,59.4318
32,1,avx,63.622
32,1,exp,53.5337
32,1,interp,43.94
32,2,linear,35.7152
32,2,binary,62.1509
32,2,avx,63.7188
32,2,exp,57.568
32,2,interp,72.7512
32,4,linear,45.7899
32,4,binary,69.04
32,4,avx,64.3473
32,4,exp,69.9712
32,4,interp,97.9475
32,8,linear,64.8876
32,8,binary,68.9366
32,8,avx,50.9813
32,8,exp,78.7932
32,8,interp,100.215
64,0,linear,23.8284
64,0,binary,45.8856
64,0,avx,47.0649
64,0,exp,38.9068
64,0,interp,26.9424
64,1,linear,31.2903
64,1,binary,64.7696
64,1,avx,56.1633
64,1,exp,54.0128
64,1,interp,44.5217
64,2,linear,36.1557
64,2,binary,66.3801
64,2,avx,56.4148
64,2,exp,58.0465
64,2,interp,75.7018
64,4,linear,46.0336
64,4,binary,73.9447
64,4,avx,55.9782
64,4,exp,69.8606
64,4,interp,100.967
64,8,linear,65.2769
64,8,binary,77.0611
64,8,avx,50.3598
64,8,exp,78.8469
64,8,interp,106.238
64,16,linear,104.053
64,16,binary,79.605
64,16,avx,59.1959
64,16,exp,86.6796
