1,0,linear,17.0912
1,0,binary,20.23
1,0,avx,43.9845
1,0,exp,32.553
1,0,interp,11.9306
2,0,linear,24.4888
2,0,binary,26.5957
2,0,avx,55.9062
2,0,exp,41.1277
2,0,interp,22.1235
4,0,linear,23.7496
4,0,binary,29.4079
4,0,avx,55.8881
4,0,exp,39.477
4,0,interp,26.4865
4,1,linear,30.6311
4,1,binary,44.5021
4,1,avx,69.4468
4,1,exp,54.2291
4,1,interp,46.0456
8,0,linear,23.4114
8,0,binary,33.1884
8,0,avx,55.6526
8,0,exp,38.5104
8,0,interp,25.7207
8,1,linear,30.5989
8,1,binary,49.3695
8,1,avx,69.3679
8,1,exp,53.421
8,1,interp,44.8424
8,2,linear,35.6785
8,2,binary,48.7507
8,2,avx,71.6451
8,2,exp,57.3024
8,2,interp,66.5359
16,0,linear,23.1665
16,0,binary,36.3522
16,0,avx,55.3911
16,0,exp,38.0302
16,0,interp,25.3441
16,1,linear,30.5724
16,1,binary,54.993
16,1,avx,69.3791
16,1,exp,53.2024
16,1,interp,44.1587
16,2,linear,35.6578
16,2,binary,56.5926
16,2,avx,71.7533
16,2,exp,57.3204
16,2,interp,68.7392
16,4,linear,45.5982
16,4,binary,60.6425
16,4,avx,81.4105
16,4,exp,69.8068
16,4,interp,95.5655
32,0,linear,23.0166
32,0,binary,40.4039
32,0,avx,53.3346
32,0,exp,37.8183
32,0,interp,25.2057
32,1,linear,30.5618
32,1,binary,59.2153
32,1,avx,63.1995
32,1,exp,53.0757
32,1,interp,44.028
32,2,linear,35.6291
32,2,binary,61.7167
32,2,avx,63.3883
32,2,exp,57.384
32,2,interp,73.4117
32,4,linear,45.6475
32,4,binary,68.3162
32,4,avx,63.766
32,4,exp,69.7656
32,4,interp,98.5244
32,8,linear,64.8255
32,8,binary,68.2446
32,8,avx,50.1849
32,8,exp,78.1612
32,8,interp,93.5772
64,0,linear,23.0699
64,0,binary,44.9291
64,0,avx,47.0561
64,0,exp,37.6634
64,0,interp,25.091
64,1,linear,30.5163
64,1,binary,64.0926
64,1,avx,56.3281
64,1,exp,53.143
64,1,interp,115.19
64,2,linear,35.653
64,2,binary,66.5997
64,2,avx,56.1065
64,2,exp,57.2902
64,2,interp,70.491
64,4,linear,45.5412
64,4,binary,74.2633
64,4,avx,55.6723
64,4,exp,69.6022
64,4,interp,91.5157
64,8,linear,65.8548
64,8,binary,77.0437
64,8,avx,50.2206
64,8,exp,78.3925
64,8,interp,102.834
64,16,linear,103.423
64,16,binary,79.5412
64,16,avx,59.0122
64,16,exp,86.2054
64,16,interp,106.788
128,0,linear,23.0419
128,0,binary,49.85
128,0,avx,44.0153
128,0,exp,37.669
128,0,interp,25.0854
128,1,linear,30.5453
128,1,binary,69.2507
128,1,avx,53.2193
128,1,exp,53.0389
128,1,interp,43.7837
128,2,linear,35.6203
128,2,binary,71.4354
128,2,avx,53.1397
128,2,exp,57.3085
128,2,interp,69.0369
128,4,linear,45.5664
128,4,binary,79.1122
128,4,avx,52.7923
128,4,exp,69.6242
128,4,interp,91.6662
128,8,linear,128.728
128,8,binary,82.5848
128,8,avx,50.1516
128,8,exp,78.161
128,8,interp,105.23
128,16,linear,103.258
128,16,binary,88.095
128,16,avx,58.9972
128,16,exp,86.1492
128,16,interp,103.368
128,32,linear,192.869
128,32,binary,89.9215
128,32,avx,77.5828
128,32,exp,94.0146
128,32,interp,99.2974
256,0,linear,22.9802
256,0,binary,54.5894
256,0,avx,42.079
256,0,exp,37.6283
256,0,interp,25.0306
256,1,linear,30.5463
256,1,binary,74.2206
256,1,avx,51.747
256,1,exp,53.1968
256,1,interp,43.9044
256,2,linear,35.7058
256,2,binary,76.3016
256,2,avx,51.6018
256,2,exp,57.3704
256,2,interp,67.9614
256,4,linear,45.6338
256,4,binary,83.9502
256,4,avx,51.4732
256,4,exp,69.6563
256,4,interp,90.4007
256,8,linear,64.7565
256,8,binary,87.8762
256,8,avx,115.282
256,8,exp,78.0848
256,8,interp,103.924
256,16,linear,103.366
256,16,binary,94.2612
256,16,avx,59.0981
256,16,exp,86.2083
256,16,interp,107.591
256,32,linear,192.908
256,32,binary,98.6518
256,32,avx,77.4812
256,32,exp,94.2603
256,32,interp,107.912
256,64,linear,346.314
256,64,binary,103.942
256,64,avx,115.389
256,64,exp,101.94
256,64,interp,108.37
512,0,linear,23.0317
512,0,binary,59.4319
512,0,avx,41.3604
512,0,exp,37.7124
512,0,interp,25.0164
512,1,linear,30.509
512,1,binary,79.5805
512,1,avx,50.9365
512,1,exp,53.0831
512,1,interp,43.7829
512,2,linear,35.5888
512,2,binary,81.3188
512,2,avx,50.9213
512,2,exp,57.5141
512,2,interp,68.9064
512,4,linear,45.5628
512,4,binary,89.2128
512,4,avx,50.8851
512,4,exp,69.634
512,4,interp,90.0927
512,8,linear,64.7662
512,8,binary,92.3806
512,8,avx,50.2977
512,8,exp,78.3394
512,8,interp,100.302
