Wormhole,1370784,1461497,1552842,2183008542,6.42161,6.4578,6.27843
ARTOLC,1458843,1919553,1597797,3847037982,11.2897,9.75658,10.5424
SIndex,17747600,17221258,17432380,8177495040,5.08801,5.22214,5.10266,BinarySearch,512,16
SIndex,17145835,17312768,17336497,8175429232,5.21545,5.16509,5.16826,BinarySearch,256,16
SIndex,16772899,16784331,16760139,8180499344,5.15962,5.18001,5.1331,BinarySearch,1024,16
