Wormhole,1369090,1206581,1206932,3102810582,0.819524,0.812483,0.814115
ART,1690278,1744124,1738952,3717972486,0.643234,0.624202,0.620289
SIndex,18069401,17046082,17298730,9401537744,0.291259,0.285447,0.286353,BinarySearch,512,16
SIndex,17061541,17181134,17205463,9411253696,0.28695,0.274467,0.29171,BinarySearch,256,16
SIndex,17531460,17175178,17196426,9432733456,0.284562,0.287991,0.275696,BinarySearch,1024,16
