Wormhole,1370601,1374829,1511774,5760666550,1.56768,1.3781,1.65202
ARTOLC,1440305,1635955,1581226,7298190540,1.71362,1.76615,1.749
SIndex,18483934,17317847,17221242,16617408544,0.736843,0.795028,0.756011,BinarySearch,1024,16
SIndex,17154422,17195847,16983928,16590120768,0.75335,0.771037,0.729931,BinarySearch,256,16
SIndex,17124855,17179119,17459564,16592195440,0.825537,0.822265,0.741502,BinarySearch,128,16
