Wormhole,30908994,31054574,30068427,5923393292,12.2872,12.5262,12.4786
ARTOLC,32231673,32256998,32708864,7297907116,7.93624,7.79442,7.46673
SIndex,591485236,722350549,671999056,22141060720,4.17137,4.04222,4.1218,ExponentialSearch,1024,32
SIndex,358578414,346246861,340795086,23573722720,5.19379,4.89577,5.04582,BinarySearch,64,8
SIndex,622777716,642266654,574427598,22141060720,4.1163,4.11487,4.23135,ExponentialSearch,256,32
