Wormhole,31057941,30734879,30061163,5923393292,6.94331,6.7769,6.72259
ARTOLC,32347100,33665288,34334802,7297907116,3.90812,3.951,3.74111
SIndex,507194612,606945450,580554988,22141060720,2.21516,2.32431,2.29238,ExponentialSearch,1024,32
SIndex,344045731,343058660,345032524,23573722720,2.6538,2.77722,2.78719,BinarySearch,64,8
SIndex,612568232,669583666,598074500,22141060720,2.34114,2.27465,2.30059,ExponentialSearch,256,32
