Wormhole,32455222,29889290,29202747,5923393292,1.03673,1.06121,1.05972
ART,32151034,33294898,33212564,7062949212,0.634775,0.635544,0.627851
SIndex,555403250,609248799,588134183,22141060720,0.322093,0.316211,0.306774,ExponentialSearch,1024,32
SIndex,340759795,360168434,343290391,23573722720,0.360092,0.379351,0.380532,BinarySearch,64,8
SIndex,588750847,582885824,597375267,22141060720,0.317291,0.318444,0.321,ExponentialSearch,256,32
