Wormhole,1355383,1297279,1309897,561994563,4.57463,4.46534,3.92764
ARTOLC,1453838,1286432,1507534,708024902,3.27699,3.07122,2.84393
SIndex,18024938,18414640,17513523,1824739456,1.41181,1.54241,1.57688,ExponentialSearch,1024,32
SIndex,17529668,17076006,17158669,1840806160,1.78126,1.64929,1.69292,BinarySearch,64,8
SIndex,17287404,17261248,17312788,1814860128,1.54923,1.48006,1.51362,ExponentialSearch,256,32
