Wormhole,1355256,1258639,1216643,564114206,1.31499,1.3254,1.31529
ART,1673027,1483662,1497554,683072766,0.930932,0.927085,0.928236
SIndex,18146780,17293758,16996361,1914771744,0.426059,0.421417,0.43582,ExponentialSearch,1024,32
SIndex,16754450,16689277,17341046,1957667952,0.462339,0.421511,0.481954,BinarySearch,64,8
SIndex,17541836,17835749,17362786,1922526304,0.417954,0.428847,0.39694,ExponentialSearch,256,32
