Wormhole,1338198,4912385035,3.58309
SIndex,29238333,15626874048,2.154,BinarySearch,64,4
SIndex,29282276,15609494704,2.55038,BinarySearch,128,4
SIndex,29224932,15612739536,2.47857,ExponentialSearch,64,4
