Wormhole,1360986,1222403,1206511,5923536260,0.616712,0.617151,0.61794
ART,1666334,2291374,2306630,7063245260,0.541815,0.517413,0.516858
SIndex,18236829,17538346,17248470,17636524432,0.217458,0.220199,0.215705,BinarySearch,1024,16
SIndex,17393753,17444295,17444066,17628340048,0.211554,0.221596,0.218477,BinarySearch,256,16
SIndex,17591751,17396913,17428085,17629354144,0.224296,0.222949,0.221597,BinarySearch,128,16
