Wormhole,31074006,5923393292,3.41472
SIndex,536560930,23573722720,1.5489,BinarySearch,256,8
SIndex,479262625,24636826720,1.3903,BinarySearch,128,4
SIndex,537526802,23573722720,1.5206,BinarySearch,128,8
